organisation,transparency_reg_id,source_type,preproposal_meetings_total,preproposal_meetings_commission,preproposal_meetings_ep,article_type,article_number,article_title,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,13,Guidelines,0.863488,"Authorises the Commission to issue optional (non-mandatory) guidelines to support companies and Member State authorities in fulfilling due diligence obligations, in consultation with relevant bodies.",OPPOSING,"The organisation explicitly calls for mandatory guidance issued via delegated act, whereas the provision establishes only optional guidelines (""may issue guidelines"") with no binding legal force. The provision does the opposite of what the organisation advocated for in terms of the obligatory nature and legal instrument of the guidance.",1,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,14,Accompanying measures,0.856334,"Requires Member States to set up information/support platforms for companies and value chain partners, allows financial support for SMEs, and permits companies to rely on industry schemes and multi-stakeholder initiatives for due diligence compliance.",ALIGNED,"The org explicitly advocates for enabling SMEs in value chains through proportionate, scalable rules and for SMEs' right to receive necessary information from lead undertakings to fulfil their due diligence duties. Article 14 directly responds to this by mandating Member States to set up dedicated support platforms with specific consideration for SMEs in value chains, allowing financial support for SMEs, and enabling companies to rely on industry schemes — all concrete measures in the direction the org advocated for SME enablement and support within value chains.",2,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,15,Combating climate change,0.847668,"Requires large companies to adopt a climate transition plan compatible with the Paris Agreement (1.5°C), identify climate-related risks/impacts, include emission reduction objectives if climate is a principal risk, and link variable director remuneration to fulfilment of these obligations.",NOISE,"The org text provided is purely descriptive background — it outlines the structure of a document and briefly notes that financial risks of climate change have received attention. It contains no specific advocacy position or directional stance on climate transition plans, emission reduction objectives, or director remuneration linkages. This is boilerplate/structural text with no substantive lobbying position that can be evaluated against the provision.",1,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,17,Supervisory Authorities,0.866751,"Requires each Member State to designate one or more national supervisory authorities to oversee compliance with the Directive's obligations, with rules on competence allocation, independence, and coordination.",OPPOSING,"The organisation explicitly advocates for a new centralised European-level supervisory authority (ESAB) to enforce EU company law duties, rather than a system of national supervisory authorities. The provision establishes a decentralised, Member State-based supervisory framework, which is the opposite of the organisation's specific ask for a single EU-level body with pan-European enforcement competence.",3,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,18,Powers of supervisory authorities,0.854933,"Establishes that Member State supervisory authorities must have adequate powers and resources to investigate and enforce company compliance with the Directive, including powers to order cessation of infringements, impose sanctions, and adopt interim measures.",OPPOSING,"The organisation explicitly advocates for a new centralised European-level supervisory body (ESAB) to enforce EU company law duties, arguing this would fill a gap in the supervisory system. The provision instead relies on Member State-level supervisory authorities, which is the opposite of the organisation's specific ask for a pan-European enforcement agency comparable to EBA, ESMA, or EIOPA.",2,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,19,Substantiated concerns,0.845001,"Establishes a mechanism allowing natural and legal persons to submit substantiated concerns to national supervisory authorities when a company fails to comply with the Directive, including assessment obligations, information feedback, and judicial review rights.",OPPOSING,"The organisation explicitly advocates for enforcement through a new European-level supervisory body (ESAB) with pan-EU competence over company law duties, rather than relying on national supervisory authorities. The provision instead establishes a national-level enforcement mechanism through member state supervisory authorities, which is the opposite of the centralised European public body the organisation proposes.",1,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,20,Sanctions,0.866346,"Requires Member States to establish effective, proportionate, and dissuasive sanctions for infringements of the Directive, including rules on how sanctions are determined and published.",UNDETECTABLE,"The org's position focuses on civil liability of companies and board members, mandatory guidance via delegated acts, and linking shareholder distributions to compliance — not on the administrative sanctions regime established by this provision. While both touch on enforcement and consequences for non-compliance, the org does not specifically advocate for or against the sanctions mechanism (turnover-based pecuniary sanctions, publication of decisions, mitigating factors) that Article 20 establishes, making the directional relationship genuinely ambiguous.",1,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,21,European Network of Supervisory Authorities,0.846323,"Establishes a European Network of Supervisory Authorities to facilitate cooperation, coordination, and mutual assistance among national supervisory authorities.",OPPOSING,"The organisation explicitly advocates for a single, new centralised European supervisory body (a ""European Supervisory Authority of Business"" modelled on ESA-level agencies like EBA/ESMA/EIOPA) with direct enforcement powers over EU company law. The provision instead creates a network of existing national supervisory authorities for coordination and mutual assistance — a fundamentally different and weaker architecture than the standalone EU-level enforcement body the organisation called for. The provision does the opposite of what the org asked for in terms of institutional design.",1,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,22,Civil liability,0.868883,"Establishes civil liability for companies that fail to comply with due diligence obligations under Articles 7 and 8, including conditions for liability, safe harbours for indirect partners, and interaction with other liability regimes.",ALIGNED,"The organisation explicitly advocates that Member States' laws should govern civil liability for breaches of due diligence/board duties, which is precisely what Article 22 establishes — a civil liability regime for companies failing to comply with their due diligence obligations. The provision directly delivers what the organisation called for, namely Member State-level civil liability rules tied to breaches of the sustainability/due diligence duties.",1,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,26,Setting up and overseeing due diligence,0.863316,"Requires Member States to ensure that company directors are responsible for putting in place, overseeing, and reporting on due diligence actions, and for adapting corporate strategy to address identified adverse impacts.",ALIGNED,"The organisation explicitly advocates for board-level (director) liability and duties in relation to due diligence, including that board members be jointly and severally liable for breach of their duties — directly corresponding to the provision's requirement that directors be responsible for setting up, overseeing, and reporting on due diligence. Both the org's position and the provision place concrete obligations and accountability on directors/board members for due diligence compliance, establishing a clear and specific tie.",1,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,27,Amendment to Directive (EU) No 2019/1937,0.848387,Amends Directive (EU) 2019/1937 (the Whistleblower Protection Directive) to add the Corporate Sustainability Due Diligence Directive to the list of EU acts whose breaches are covered by whistleblower protection.,NOISE,"The org text is a collection of footnotes and bibliographic references with no substantive advocacy position on whistleblower protection or the specific amendment to Directive 2019/1937. It contains only background citations and general references to due diligence support, without any directional stance on extending whistleblower protections to cover CSDDD breaches.",1,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,29,Review,0.853654,"Requires the Commission to submit a review report evaluating the Directive's effectiveness, including whether thresholds, sector lists, annexes, and climate impact provisions need adjustment.",NOISE,The organisation's position focuses on amending the Accounting Directive to require management reports to include information on negative impacts and KPIs — a disclosure/reporting obligation — with no specific stance on the review mechanism established in Article 29. The subjects are sufficiently distinct that no substantive advocacy position on the review provision can be identified in the org text.,3,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,3,Definitions,0.85613,"Article 3 defines key terms used in the Directive, including 'company', 'value chain', 'business relationship', 'director', 'board of directors', and other concepts central to the due diligence obligations.",UNDETECTABLE,"The organisation advocates for broadening the scope from 'company' to 'undertaking' (including all limited liability entities such as cooperatives) and for a specific definition of 'board' covering both administrative/management and supervisory organs. The provision does define 'company' and 'board of directors', but uses a narrower 'company' definition tied to existing EU legal forms rather than the broader 'undertaking' concept the org proposes. While there is a real connection between the org's position and the provision's definitions, it is genuinely unclear whether the provision's definitions satisfy, partially satisfy, or simply contradict the org's advocacy, as the provision's scope and definitions differ in structure and breadth from what the org proposes without being a clear rejection.",7,False
"The Research Group Companies, Markets and Sustainability",,hys_feedback,0,0,0,article,30,Transposition,0.848293,"Establishes transposition deadlines for Member States to adopt and publish national provisions implementing the Directive, with staggered application timelines depending on company size/type.",NOISE,"The organisation's text focuses on specific substantive advocacy positions regarding financial reporting obligations, delegated acts for KPIs, scalability provisions for small undertakings, and country-by-country reporting — none of which relate to the transposition timelines and procedural requirements established in Article 30. There is no substantive advocacy position expressed on transposition mechanics or implementation deadlines.",2,False
UNI Europa,43785827982-59,hys_feedback,0,0,0,article,1,Subject matter,0.870984,"Establishes the subject matter of the Directive, laying down rules on corporate obligations regarding human rights and environmental adverse impacts across own operations, subsidiaries, and value chain business relationships, and on liability for violations thereof.",ALIGNED,"UNI Europa explicitly calls for a European directive on mandatory human rights due diligence covering companies' own operations and value chains across all sectors, which is precisely what Article 1 establishes. The provision's scope — covering own operations, subsidiaries, and value chain relationships — directly responds to UNI Europa's specific advocacy for a directive addressing both value chain and companies' own global operations, including in service sectors.",1,False
UNI Europa,43785827982-59,hys_feedback,0,0,0,article,13,Guidelines,0.86092,"Authorises the Commission to issue optional guidelines to support companies and Member State authorities in fulfilling due diligence obligations, including for specific sectors or adverse impacts.",NOISE,"UNI Europa's position focuses on the scope of companies covered by the directive (all sectors, all sizes) and the introduction of mandatory human rights due diligence — it does not express any specific stance on whether the Commission should issue guidelines or what those guidelines should contain. The provision on guidelines is a procedural/support mechanism that does not intersect with UNI Europa's specific advocacy asks.",1,False
UNI Europa,43785827982-59,hys_feedback,0,0,0,article,2,Scope,0.857694,"Establishes the scope of the Directive by limiting its application to companies above certain employee and turnover thresholds, with sector-specific lower thresholds for textiles, agriculture, and extractive industries.",OPPOSING,"UNI Europa explicitly calls for the directive to cover ""all companies which are established or active in the EU, regardless of sector, size or legal form,"" whereas the provision restricts scope to large companies above specific employee and turnover thresholds and applies lower thresholds only to certain high-risk sectors. The provision directly contradicts the organisation's specific ask for universal coverage irrespective of size or sector.",1,False
UNI Europa,43785827982-59,hys_feedback,0,0,0,article,5,Integrating due diligence into companies’ policies,0.843807,"Requires companies to integrate due diligence into all corporate policies, maintain a due diligence policy covering their approach, a code of conduct, and implementation processes, and update it annually.",ALIGNED,"UNI Europa explicitly supports the introduction of a European directive on mandatory human rights due diligence and responsible business conduct, which is precisely what this provision establishes by requiring companies to integrate due diligence into their corporate policies. The provision takes concrete action in the exact direction the organisation advocated for, making this a clear path (b) alignment.",1,False
University of Nottingham,,hys_feedback,0,0,0,article,25,Directors’ duty of care,0.865177,"Requires Member States to ensure that company directors, when acting in the best interest of the company, take into account sustainability matters (including human rights, climate change, and environmental consequences) in their decisions, and that existing breach-of-duty provisions apply to this article.",ALIGNED,"The University of Nottingham explicitly advocates for specific duties on directors to consider stakeholders beyond shareholders, integrate sustainability into corporate strategies, and create a closer link between directors' personal oversight duties and compliance obligations — including mandatory human rights due diligence. Article 25 directly delivers this by legally requiring directors to account for sustainability matters (including human rights) in their decisions and making breach-of-duty provisions applicable, which aligns with the org's specific ask for enforceable director-level sustainability obligations.",3,False
University of Nottingham,,hys_feedback,0,0,0,article,26,Setting up and overseeing due diligence,0.86451,"Requires Member States to ensure that company directors are personally responsible for putting in place, overseeing, and reporting on due diligence actions, and for adapting corporate strategy to address identified adverse impacts.",ALIGNED,"The University of Nottingham explicitly advocates for specific duties on directors tied to stakeholder interests and human rights due diligence, and calls for a closer link between directors' personal oversight duties and the company's primary compliance obligation. Article 26 directly delivers this by making directors personally responsible for overseeing due diligence and adapting corporate strategy to address adverse impacts — precisely the mechanism the organisation argued for.",2,False
Verband der TÜV e.V. ,45013506457-28,hys_feedback,0,0,0,article,1,Subject matter,0.868385,"Establishes rules on company obligations regarding human rights and environmental adverse impacts across their own operations, subsidiaries, and value chain business relationships, and on liability for violations of those obligations.",ALIGNED,"The TÜV-Association explicitly advocates for a mandatory EU-level legal framework obliging companies to comply with social and environmental standards across their value chains, to create a level playing field and avoid a patchwork of national laws. Article 1 directly delivers this by establishing binding obligations on companies covering human rights and environmental impacts throughout their value chains, along with liability for violations — precisely the kind of mandatory European supply chain legislation the organisation called for.",1,False
Verband der TÜV e.V. ,45013506457-28,hys_feedback,0,0,0,article,10,Monitoring,0.863817,"Requires companies to carry out periodic assessments (at least every 12 months) of their own operations and those of their subsidiaries and business relationships to monitor the effectiveness of measures addressing human rights and environmental adverse impacts, and to update their due diligence policy accordingly.",ALIGNED,"The TÜV-Association explicitly advocates for a mandatory EU legal framework obliging companies to comply with social and environmental standards across their value chains, including suppliers and raw material providers. Article 10 delivers concrete mandatory monitoring obligations across the value chain (subsidiaries and established business relationships) at least every 12 months, directly acting in the direction the organisation advocated — a binding, EU-level due diligence mechanism covering the full supply chain.",3,False
Verband der TÜV e.V. ,45013506457-28,hys_feedback,0,0,0,article,2,Scope,0.855551,"Establishes the scope of the Corporate Sustainability Due Diligence Directive by defining which companies (based on employee count, turnover, and sector) are subject to its supply chain due diligence obligations.",ALIGNED,"The TÜV-Association explicitly advocates for a mandatory EU-level legal framework obliging companies to comply with social and environmental standards in their value chains, calling for a European supply chain legislation to create a level playing field. The provision directly delivers this by establishing the binding scope of exactly such a directive, defining which companies across the EU (and third countries operating in the EU) are subject to supply chain due diligence obligations — a concrete step in the direction the org advocated for.",2,False
Verband der TÜV e.V. ,45013506457-28,hys_feedback,0,0,0,article,20,Sanctions,0.861926,"Establishes that Member States must lay down effective, proportionate, and dissuasive sanctions for infringements of the Directive, including rules on how sanctions (including turnover-based pecuniary sanctions) are determined and published.",NOISE,"The organisation's position focuses on advocating for a mandatory European supply chain legislative framework with human rights, social, and environmental criteria — a general call for legislation rather than any specific stance on the sanctions mechanism. The org text contains no directional advocacy regarding the nature, level, or structure of sanctions for non-compliance, so there is no specific tie between the org's position and this provision's concrete action on sanctions.",1,False
Verband der TÜV e.V. ,45013506457-28,hys_feedback,0,0,0,article,7,Preventing potential adverse impacts,0.870726,"Requires companies to take specific measures to prevent or mitigate potential adverse human rights and environmental impacts in their value chains, including prevention action plans, contractual assurances, third-party verification, SME support, and as a last resort, suspension or termination of business relationships.",ALIGNED,"The TÜV-Association explicitly advocates for a mandatory legal framework obliging companies to comply with internationally recognised social and environmental standards in their value chains, specifically calling for mandatory measures rather than voluntary commitments. Article 7 directly delivers this by imposing concrete, mandatory obligations on companies to prevent and mitigate adverse human rights and environmental impacts across their value chains, which is precisely the direction the organisation advocated for.",3,False
Verband der TÜV e.V. ,45013506457-28,hys_feedback,0,0,0,article,8,Bringing actual adverse impacts to an end,0.871755,"Requires companies to take specific measures to bring actual adverse impacts to an end, including corrective action plans, contractual assurances, investments, SME support, and as a last resort, suspension or termination of business relationships.",ALIGNED,"The TÜV-Association explicitly advocates for a mandatory legal framework obliging companies to comply with social and environmental standards in their value chains, emphasising that mandatory measures are preferable to voluntary commitments. Article 8 directly delivers on this by establishing concrete, binding obligations for companies to address actual adverse impacts through a structured set of mandatory actions. The provision's mandatory and enforceable nature aligns squarely with the organisation's call for a mandatory rather than voluntary instrument.",2,False
Verbraucherzentrale Bundesverband,2893800753-48,hys_feedback,0,0,0,article,1,Subject matter,0.877539,"Establishes the subject matter of the Directive, laying down rules on company obligations regarding human rights and environmental adverse impacts across their own operations, subsidiaries, and value chain business relationships, and on liability for violations, while ensuring non-regression of Member State protections and compatibility with other Union legislative acts.",ALIGNED,"The organisation explicitly advocates for legally binding due diligence obligations on human rights and environmental standards covering the entire supply chain, a level playing field in the single market, and the ability for Member States to retain more stringent rules. The provision directly establishes these elements: it creates binding obligations across the value chain (including business relationships), includes liability for violations, and explicitly preserves Member States' ability to maintain higher standards — all core asks of the organisation's position.",1,False
Verbraucherzentrale Bundesverband,2893800753-48,hys_feedback,0,0,0,article,2,Scope,0.852456,"Establishes the scope of the Directive by defining which companies (based on employee count, turnover thresholds, and sector) are subject to due diligence obligations, including both EU-formed and third-country companies.",ALIGNED,"The organisation explicitly advocates for EU-wide, binding, and cross-sectoral due diligence rules to prevent a 'race to the bottom,' and the provision concretely establishes the scope of such a binding, cross-sectoral Directive covering multiple sectors (textiles, agriculture, minerals, etc.) and both EU and non-EU companies. The provision takes concrete action in the direction the org advocated — creating the legislative framework with broad sectoral and geographic reach.",2,False
Verbraucherzentrale Bundesverband,2893800753-48,hys_feedback,0,0,0,article,20,Sanctions,0.872999,"Requires Member States to establish effective, proportionate, and dissuasive sanctions for infringements, including pecuniary sanctions based on turnover, with publication of decisions, while allowing due account of company compliance efforts.",ALIGNED,"The organisation explicitly advocates for sanctions that are ""proportionate to the causes of the infringement"" and lists specific forms such as fines — directly mirroring the provision's requirement for effective, proportionate, and dissuasive sanctions based on company turnover. The provision takes concrete action in the same direction the organisation advocated for, including the use of pecuniary sanctions and enforcement by Member State authorities.",1,False
Verbraucherzentrale Bundesverband,2893800753-48,hys_feedback,0,0,0,article,22,Civil liability,0.871376,"Establishes civil liability for companies that fail to comply with due diligence obligations under Articles 7 and 8, including conditions for liability, safe harbour provisions for indirect business partners, and interaction with other civil liability rules.",UNDETECTABLE,"The org advocates for due diligence rules that do not place the burden of proof on affected workers or residents, instead obliging companies to document adequate responses to risks — which touches on liability and proof allocation. Article 22 establishes civil liability for due diligence failures, but it does not explicitly address burden of proof allocation in a way that clearly aligns with or contradicts the org's specific ask. The org's position on burden of proof is related to the subject of civil liability, but it is genuinely unclear whether Article 22's liability framework satisfies, contradicts, or ignores this specific concern about burden of proof shifting.",1,False
Verbraucherzentrale Bundesverband,2893800753-48,hys_feedback,0,0,0,article,4,Due diligence,0.882397,"Establishes the core due diligence obligations for companies, requiring them to integrate due diligence into policies, identify adverse impacts, prevent/mitigate them, maintain complaints procedures, monitor effectiveness, and publicly communicate on due diligence.",ALIGNED,"The organisation explicitly advocates for binding corporate due diligence rules at EU level covering a broad range of obligations — including documentation of responses to risks, monitoring by competent authorities, and complaints mechanisms — which directly correspond to the concrete due diligence actions mandated in Article 4 (e.g., identifying adverse impacts, establishing complaints procedures, monitoring effectiveness, and public communication). The provision takes concrete action in the direction the organisation advocated for by making these due diligence steps legally binding on companies.",1,False
Verbraucherzentrale Bundesverband,2893800753-48,hys_feedback,0,0,0,article,7,Preventing potential adverse impacts,0.875296,"Requires companies to take specific preventive actions against adverse human rights and environmental impacts, including developing prevention action plans, seeking contractual assurances from business partners (with cascading obligations), making investments, supporting SMEs, and ultimately suspending or terminating business relationships if impacts cannot be prevented.",OPPOSING,"The org explicitly states that companies should be stopped from ""transferring all responsibility for complying with due diligence requirements to certification and auditing companies,"" yet Article 7(4) explicitly permits companies to refer to ""suitable industry initiatives or independent third-party verification"" to verify compliance with contractual assurances — a mechanism the org opposes. Additionally, Article 7(2)(b) allows companies to discharge obligations through contractual cascading to business partners, which is a form of responsibility transfer the org's position argues against.",1,False
Verbraucherzentrale Bundesverband,2893800753-48,hys_feedback,0,0,0,article,8,Bringing actual adverse impacts to an end,0.874556,"Requires companies to take specific measures to bring actual adverse impacts to an end, including corrective action plans, contractual assurances with cascading obligations, investments, and as a last resort, suspension or termination of business relationships.",OPPOSING,"The org explicitly advocates that companies should not be able to transfer all responsibility for due diligence compliance to certification and auditing companies. However, Article 8(5) explicitly allows companies to verify compliance by referring to ""suitable industry initiatives or independent third-party verification,"" which is precisely the mechanism the org argues against. While the provision does include broader remediation obligations the org may support, the explicit permission for third-party verification directly contradicts the org's stated position against offloading responsibility to auditing entities.",1,False
Verbraucherzentrale Bundesverband,2893800753-48,hys_feedback,0,0,0,article,9,Complaints procedure,0.864075,"Establishes a mandatory complaints procedure requiring companies to allow affected persons, trade unions, workers' representatives, and civil society organisations to submit complaints about adverse human rights and environmental impacts in their value chains, and to follow up on those complaints.",ALIGNED,"The org explicitly advocates for legally binding due diligence obligations on human rights and environmental standards across the entire supply chain. Article 9 operationalises such obligations by creating an enforceable complaints mechanism tied directly to value chain due diligence, which is a concrete step in the direction the org advocates. While the org does not specifically mention a complaints procedure, the provision is a direct implementation tool of the binding due diligence framework the org calls for, making the connection clear and directionally consistent.",2,False
