organisation,transparency_reg_id,source_type,preproposal_meetings_total,preproposal_meetings_commission,preproposal_meetings_ep,article_type,article_number,article_title,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
European Dairy Association (EDA),42967152383-63,hys_feedback,0,0,0,article,54,Compliant packaging which presents a risk,0.862741,"Establishes a procedure whereby Member States can require economic operators to withdraw or recall packaging that, despite being compliant with applicable requirements, presents a risk to the environment or human health, with a specific derogation for contact-sensitive packaging subject to sector-specific health legislation.",ALIGNED,"The EDA explicitly advocates that food safety and quality must be a ""non-negotiable baseline"" for dairy packaging design, and references sector-specific EU food safety legislation (including food contact material and hygiene regulations). Article 54(2) directly responds to this concern by carving out a derogation for contact-sensitive packaging subject to specific health legislation (including Regulation (EU) 2017/625, which covers official food controls), deferring health risk assessments to the competent authorities under those sector-specific regimes rather than packaging market surveillance authorities — precisely the kind of protection of existing food safety frameworks the EDA was advocating for.",1,False
European Federation of Pharmaceutical Industries and Associations (EFPIA),38526121292-88,hys_feedback,0,0,0,article,22,Restrictions on use of certain packaging formats,0.855692,"Establishes restrictions on placing certain packaging formats on the market, with derogations for micro-companies and delegated powers to adapt the annex, including consideration of contact-sensitive packaging requirements.",NOISE,The EFPIA text contains only a general welcome of the consultation and a broad acknowledgment of the need for environmental sustainability in packaging — it expresses no specific directional stance on restrictions for particular packaging formats. This is boilerplate introductory language with no concrete advocacy position that can be evaluated against the provision's specific requirements.,1,False
European Federation of Pharmaceutical Industries and Associations (EFPIA),38526121292-88,hys_feedback,0,0,0,article,5,Requirements for substances in packaging,0.872863,"Establishes requirements minimising substances of concern in packaging, maintains the 100 mg/kg concentration limit for lead, cadmium, mercury and hexavalent chromium, and allows delegated acts to adjust these limits — without fully aligning with REACH Annex XVII or other EU chemical regulations as the sole reference framework.",OPPOSING,"EFPIA explicitly advocates for full alignment of the heavy metals restriction with REACH Annex XVII, the REACH Candidate List (SVHCs), and EU Regulation 10/2011, calling for harmonisation across EU chemical regulations. The provision, however, maintains its own standalone 100 mg/kg concentration limit for heavy metals and only cross-references REACH Annex XVII and Regulation 1935/2004 as non-prejudicial carve-outs, rather than fully deferring to or aligning with those frameworks as EFPIA requested. This directly contradicts EFPIA's specific ask for full harmonisation and alignment.",1,False
European Paper Packaging Alliance,871659237699-78,hys_feedback,1,0,1,article,25,Obligations related to refill,0.855421,"Establishes obligations for economic operators offering refill, including informing end users of hygiene standards and container types, ensuring refill station compliance, and prohibiting free packaging at refill stations.",NOISE,"The organisation's text merely describes and categorises different refill and return models (e.g. ""refill at home,"" ""refill on the go,"" ""return from home,"" ""return on the go"") without expressing any specific advocacy position for or against the obligations established in Article 25. There is no directional stance on hygiene information requirements, refill station compliance, or the prohibition on free packaging at refill stations.",1,False
European Plastics Converters,93255296152-29,hys_feedback,0,0,0,article,22,Restrictions on use of certain packaging formats,0.856573,"Prohibits economic operators from placing on the market certain packaging formats listed in Annex V, with a derogation for micro-companies and a delegated power for the Commission to amend the list.",UNDETECTABLE,"The org raises concerns about the concept of ""necessary packaging"" and the undefined nature of necessity in legislation, which is tangentially related to restrictions on packaging formats. However, the org's text does not take a clear directional stance on whether such bans/restrictions should or should not exist — it merely critiques the framing of the consultation and notes that packaging serves multiple functions. This creates a real but ambiguous connection: the org's concern about undefined necessity could support or oppose the provision's restrictions, but the direction cannot be confidently determined from the text provided.",1,False
European Plastics Converters,93255296152-29,hys_feedback,0,0,0,article,23,Obligations in relation to reusable packaging,0.854402,"Requires economic operators placing reusable packaging on the market to ensure a re-use system is in place meeting specific requirements, and mandates technical documentation confirming compliance.",NOISE,"The org's text does not express a specific advocacy position on obligations for reusable packaging systems or related technical documentation requirements. The closest relevant passage concerns Green Public Procurement and conditional support for reusable/returnable packaging options, but this is a general endorsement with caveats about implementation reasonability — not a directional stance on the specific mechanism Article 23 establishes. The rest of the text covers unrelated topics (necessity of packaging, shelf life, transport efficiency).",1,False
European Plastics Converters,93255296152-29,hys_feedback,0,0,0,article,40,Extended Producer Responsibility,0.864993,"Establishes extended producer responsibility obligations for packaging producers, including appointment of representatives in other Member States and compliance requirements for online platform providers.",NOISE,"The organisation's text focuses on the concepts of ""necessary packaging,"" Green Public Procurement, and recycled content requirements — it contains no substantive advocacy position on extended producer responsibility schemes, producer registration, or online platform obligations. The org text does not address EPR mechanisms in any directional way, making it unrelated to the provision's subject matter.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,1,Subject matter,0.879532,"Establishes the subject matter and overarching goals of the Regulation, covering packaging lifecycle requirements, environmental sustainability, internal market harmonisation, and the transition to a circular economy in line with the waste hierarchy.",NOISE,"The legislative provision is a high-level subject matter article that defines the scope and general objectives of the Regulation without taking concrete action on any specific measure. While the organisation expresses specific positions on packaging waste reduction and reuse conditions (e.g. requiring life cycle assessment justification for reuse mandates), these are directed at specific policy mechanisms, not at the overarching definitional framing of Article 1. The provision does not establish or require anything specific enough to be aligned with or opposed to the organisation's stated positions.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,12,Labelling of waste receptacles for the collection of packaging waste,0.850491,"Requires that by 1 January 2028, labels enabling separate collection of each material-specific fraction of packaging waste must be affixed visibly, legibly, and indelibly on all waste receptacles for collection of packaging waste.",UNDETECTABLE,"The org's position is specifically about mandatory labelling on packaging itself (recyclable, non-recyclable, compostable, reusable), whereas this provision concerns labelling on waste receptacles/bins. The org expresses mixed views on mandatory packaging labelling — acknowledging potential benefits but raising concerns about consumer confusion due to heterogeneous EU infrastructure — but does not clearly address labelling of waste receptacles. There is a real thematic connection (packaging waste labelling/collection), but it is genuinely unclear whether the org's concerns and caveats about mandatory labelling apply to this specific receptacle-labelling provision, making the direction of alignment ambiguous.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,21,Obligation related to excessive packaging,0.853754,"Establishes a mandatory maximum empty space ratio of 40% for grouped, transport, and e-commerce packaging, with specific calculation rules and exemptions for sales packaging used as e-commerce packaging.",UNDETECTABLE,"The organisation acknowledges its members have strong interest in reducing packaging volumes and have made efforts to do so, which could align with the 40% empty space cap. However, the org also specifically calls for a clear definition of overpackaging and for certain packaging types (e.g. multipacks) to be excluded from such requirements, raising concerns about how thresholds are applied — it is genuinely unclear whether the provision's specific 40% ratio and its exemption scope satisfy or contradict the org's position on exclusions and definitional clarity.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,29,Plastic carrier bags,0.865677,"Establishes mandatory reduction targets for lightweight plastic carrier bag consumption (max 40 bags per person per year by 2025) and allows Member States to use various measures including marketing restrictions and economic instruments to achieve this, with a possible exemption for very lightweight bags used for hygiene or loose food packaging.",NOISE,"The organisation's position focuses on general packaging waste reduction objectives, the circular economy, reuse/refill systems, and life cycle assessments — it does not express any specific stance on plastic carrier bag consumption targets or the mechanisms to achieve them. The org text contains no directional advocacy that can be evaluated against this specific provision on plastic carrier bags.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,42,Authorisation on fulfilment of extended producer responsibility,0.869255,"Establishes a mandatory authorisation procedure for producers and producer responsibility organisations fulfilling extended producer responsibility (EPR) obligations, including verification requirements, compliance measures, guarantees, and revocation conditions.",NOISE,"The organisation's position focuses on recycled content targets, secondary raw materials markets, definitions of recycled content and recyclable packaging, and overpackaging reduction measures. It does not express any specific advocacy position on EPR authorisation procedures, verification requirements, or the guarantee mechanisms established by this provision. The subjects are effectively unrelated.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,43,Return and collection systems,0.874284,"Requires Member States to set up return and separate collection systems for all packaging waste, covering the whole territory and all types of packaging, with provisions for derogations where separate collection does not affect recycling quality.",NOISE,"The organisation's position focuses on reducing unnecessary packaging, promoting reuse only when life-cycle and economically justified, and avoiding material loss through recycling and reuse — it does not express any specific stance on return and separate collection systems as established by Article 43. The org text contains no directional advocacy regarding collection infrastructure, deposit return systems, or separate collection obligations that would allow a meaningful comparison with this provision.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,45,Re-use and refill,0.878552,"Requires Member States to take measures to encourage re-use and refill systems, which must comply with food hygiene and consumer safety requirements, and may include deposit-return systems, economic incentives, and percentage requirements on final distributors.",ALIGNED,"The organisation explicitly supports promoting reusable packaging but conditions it on food safety compliance and life cycle assessment advantages — both of which are reflected in the provision, which mandates that re-use/refill systems ""shall not compromise food hygiene or the safety of consumers"" and frames measures as environmentally sound. The org's specific advocacy for food safety as a prerequisite for reuse systems is directly echoed in the provision's explicit food safety safeguard.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,47,Rules on the calculation of the attainment of the recycling targets,0.86367,"Establishes detailed rules for calculating whether recycling targets have been attained, including how to measure packaging waste generated and recycled, treatment of composite packaging, exported waste, quality control systems, and what counts as recycled.",NOISE,"The organisation's position focuses on high-level objectives around reducing packaging waste, fostering recycling and reuse, and applying life cycle assessment criteria — it does not express any specific stance on the technical calculation methodology for recycling targets. The org text contains no directional advocacy on how recycling should be measured, what should count as recycled, or how targets should be calculated, making it impossible to assess alignment or opposition with this provision's detailed calculation rules.",1,False
European Snacks Association,00849042167-65,hys_feedback,0,0,0,article,63,Evaluation,0.857291,Requires the Commission to carry out an evaluation of the Regulation 8 years after its application and report findings to EU institutions on its contribution to the internal market and environmental sustainability of packaging.,UNDETECTABLE,"The organisation advocates for a thorough impact assessment that considers economic impacts, competitiveness, consumer willingness to pay, administrative burden, and social factors — all of which are substantively related to the kind of evaluation described in Article 63. However, the provision establishes a post-application evaluation rather than a pre-legislative impact assessment, and it does not specify what criteria or elements must be included in that evaluation. It is therefore genuinely unclear whether the provision satisfies, contradicts, or ignores the organisation's specific asks about what should be assessed.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,24,Obligation related to systems for re-use,0.850042,Requires economic operators using reusable packaging to participate in re-use systems complying with Annex VI requirements and to recondition packaging before re-offering it to end users.,NOISE,"EXPRA's position focuses on essential requirements for packaging design, the concept of ""packaging functionality,"" and the overall environmental performance assessment — not on obligations related to re-use systems or reconditioning requirements. While EXPRA mentions reusability in passing, it does not take a specific directional stance on whether economic operators should be mandated to participate in re-use systems or comply with reconditioning standards, making the text too general and unrelated to constitute a substantive advocacy position on this provision.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,28,Reporting to the competent authorities on re-use and refill targets,0.856788,"Requires economic operators to report data on attainment of re-use and refill targets to competent authorities annually, with competent authorities establishing electronic reporting systems and making results public.",UNDETECTABLE,"EXPRA expresses a specific position on reporting requirements — supporting improved enforcement and reporting but opposing additional burden on industry, and favouring self-certification via an online compliance form or harmonised CEN standards. The provision establishes a mandatory reporting regime with electronic systems managed by competent authorities, which partially overlaps with EXPRA's preference for online/electronic compliance tools, but the provision imposes obligations on economic operators rather than enabling self-certification. It is genuinely unclear whether this specific reporting mechanism satisfies, contradicts, or ignores EXPRA's nuanced position on minimising burden while supporting harmonised reporting.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,38,Prevention of packaging waste,0.88869,"Establishes binding packaging waste reduction targets per capita (5% by 2030, 10% by 2035, 15% by 2040) and requires Member States to implement waste prevention measures, including through EPR schemes.",ALIGNED,"EXPRA explicitly supports prevention goals within the PPWD and advocates for measures to reduce packaging waste generation and increase packaging circularity. The provision directly delivers on this by setting binding per-capita reduction targets and requiring Member States to implement waste prevention measures, including through EPR schemes — the very mechanism EXPRA represents. This is a clear directional match between the org's advocacy and the provision's concrete action.",2,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,40,Extended Producer Responsibility,0.870755,"Establishes extended producer responsibility obligations for packaging producers, including appointment of authorised representatives and compliance requirements for online platforms facilitating distance sales.",NOISE,"The org text contains only general background descriptions of packaging waste statistics, a broad welcome of the consultation, and high-level support for prevention goals and essential requirements — it expresses no specific directional stance on EPR scheme mechanics, authorised representatives, or online platform obligations. This is boilerplate/general endorsement without a specific advocacy position that could be evaluated against the provision's concrete requirements.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,41,Producer Responsibility Organisation,0.840727,"Establishes the framework for Producer Responsibility Organisations (PROs), including their authorisation, territorial coverage, coordination, data confidentiality obligations, and annual reporting requirements on packaging placed on the market and recycling/recovery levels.",NOISE,"The org's position focuses specifically on how EPR organisations should enforce essential requirements for packaging sustainability — through fee modulation, CEN standards, certification tools, and self-certification — and argues against limiting PROs' role to fee modulation alone. Article 41 addresses the structural and administrative framework of PROs (authorisation, territorial coverage, confidentiality, reporting) but does not address the enforcement of essential requirements or the scope of PROs' role in sustainability assessment. There is no substantive connection between the org's specific advocacy position and what this provision establishes.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,42,Authorisation on fulfilment of extended producer responsibility,0.87166,"Establishes a mandatory authorisation procedure for producers and producer responsibility organisations fulfilling extended producer responsibility obligations, including verification requirements, compliance measures, financial guarantees, and revocation conditions.",NOISE,"The org text focuses on packaging waste prevention, essential requirements, packaging design for circularity, recycled content, and reducing excessive packaging — it contains no specific advocacy position on EPR authorisation procedures, verification mechanisms, financial guarantees, or the administrative framework established by this article. The org's general support for EPR and prevention goals is too broad and unrelated to the specific procedural and administrative requirements set out in Article 42.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,46,Recycling targets and promotion of recycling,0.868996,"Establishes mandatory minimum recycling targets by weight for all packaging waste and specific materials (plastic, wood, ferrous metals, aluminium, glass, paper/cardboard) by 2025 and 2030, with provisions for postponement, Commission review, and encouragement of recycled material use.",NOISE,"EXPRA's text expresses general support for packaging waste prevention, circularity, and improved essential requirements, but does not take any specific directional stance on recycling targets or their levels. The organisation's position amounts to broad endorsement of the PPWD review process without advocating for or against specific recycling rate percentages, deadlines, or the target-setting mechanism that Article 46 establishes.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,49,Information on prevention and management of packaging waste,0.87493,"Requires producers or producer responsibility organisations to provide end-users with specific information on packaging waste prevention, re-use arrangements, separate collection, labelling, environmental impacts, and composting properties.",NOISE,"EXPRA's text expresses general support for packaging waste prevention goals and circularity within the PPWD review, but does not take any specific directional stance on information obligations or communication requirements for producers/PROs toward end-users. The position is too broad and general — focused on design, recycled content, and essential requirements — to constitute a specific advocacy position that can be evaluated against this provision's information-disclosure mechanism.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,60,Amendments to Regulation (EU) 2019/1020,0.871124,"Amends Regulation (EU) 2019/1020 by adding the Single-Use Plastics Directive and the new Packaging and Packaging Waste Regulation to its market surveillance annexes, and deleting outdated references.",NOISE,"The org text is focused on the substantive review of essential requirements for packaging (waste prevention, recyclability, internal market functioning) and does not express any position on market surveillance arrangements or the amendment of Regulation (EU) 2019/1020. The provision is a technical/administrative amendment adding legislative references to market surveillance annexes, which is entirely unrelated to the advocacy content of the org's submission.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,61,Amendments to Directive (EU) 2019/904,0.84292,Amends Directive (EU) 2019/904 (Single-Use Plastics Directive) by deleting specific reporting obligations and updating the Commission's review/reporting schedule for data reported by Member States.,NOISE,"The org's position focuses on the revision of the Packaging and Packaging Waste Directive (PPWD), specifically on essential requirements, design for reuse, and high-quality recycling. The legislative provision amends the Single-Use Plastics Directive (2019/904) regarding data reporting and review schedules — a distinct legislative instrument and subject matter. The org text contains no substantive advocacy position on the Single-Use Plastics Directive or on reporting/review mechanisms therein.",1,False
Extended Producer Responsibility Organisation (EXPRA),382147211686-77,hys_feedback,0,0,0,article,63,Evaluation,0.85916,Requires the Commission to carry out an evaluation of the Regulation 8 years after its application and report findings to EU institutions on its contribution to the internal market and environmental sustainability of packaging.,NOISE,"EXPRA's text is background/contextual description of the existing PPWD regulatory framework and the Commission's consultation process, with no specific advocacy position on whether or how an evaluation clause should be structured. The org text does not express any directional stance on evaluation timelines, reporting requirements, or review mechanisms that could be assessed against this provision.",1,False
FEAD,2157643512-49,hys_feedback,1,0,1,article,10,Reusable packaging,0.879597,"Establishes the conditions that packaging must fulfil to be considered 'reusable', including design, functionality, safety, hygiene, and recyclability requirements.",NOISE,"The organisation's position focuses specifically on the definition of 'recyclable' packaging and food contact requirements for recycled materials — neither of which is the subject of this provision, which defines 'reusable' packaging. The org text contains no substantive advocacy position on the criteria or definition of reusable packaging, making the subjects effectively unrelated.",1,False
FEAD,2157643512-49,hys_feedback,1,0,1,article,16,Obligations of importers,0.859955,"Establishes specific compliance, documentation, labelling, and enforcement obligations for importers placing packaging on the EU market, including conformity assessment, corrective measures, and cooperation with market surveillance authorities.",ALIGNED,"FEAD explicitly advocates for strengthened enforcement of essential requirements on imported packaging and for ensuring that third-country producers importing into the EU comply with EU packaging rules. Article 16 directly responds to this by imposing detailed compliance, documentation, and enforcement obligations on importers, ensuring that non-EU packaging placed on the EU market meets the same requirements as domestically produced packaging.",1,False
FEAD,2157643512-49,hys_feedback,1,0,1,article,34,EU declaration of conformity,0.852677,"Establishes the EU declaration of conformity requirement, whereby manufacturers must draw up and maintain a declaration confirming packaging compliance with Articles 5–11, assuming responsibility for that compliance.",ALIGNED,"FEAD explicitly advocates for strengthened enforcement of essential requirements on packaging imported into the EU, arguing that third-country producers should not be able to deviate from EU packaging rules. The EU declaration of conformity provision directly responds to this by placing the compliance burden on manufacturers (including importers) and requiring a formal declaration that essential requirements have been met, thereby creating an enforcement mechanism applicable to all packaging placed on the EU market regardless of origin.",1,False
FEAD,2157643512-49,hys_feedback,1,0,1,article,51,Packaging databases,0.85957,"Requires Member States to establish harmonised packaging and packaging waste databases containing information on packaging flows, toxicity of materials, and specific data listed in Annex XII.",UNDETECTABLE,"FEAD raises concerns about the SCIP database's usability for waste management operators, specifically noting that information on substances in products needs to be accompanied by clear waste management rules by flow. The provision establishes harmonised packaging databases including toxicity/danger information, which touches on FEAD's concern about substance information — but it is genuinely unclear whether this provision addresses or ignores FEAD's specific ask for clearer waste management rules by flow to make such databases usable. A real connection exists (both concern databases with substance/material information for waste management), but the direction of alignment cannot be confidently determined from the text alone.",1,False
FEAD,2157643512-49,hys_feedback,1,0,1,article,7,Minimum recycled content in plastic packaging,0.878842,"Establishes mandatory minimum percentages of recycled content from post-consumer plastic waste in plastic packaging, with specific targets for 2030 and 2040, differentiated by packaging type, and includes exemptions for certain medical and compostable packaging.",ALIGNED,"FEAD explicitly advocates in section 1.10 for investigating how legislation can be changed to ensure a safe and growing share of recycled material in food contact packaging — directly in line with Article 7's mandatory recycled content targets, which include specific provisions for contact-sensitive packaging (including PET). The provision takes concrete action in the direction FEAD advocated by setting binding recycled content requirements and differentiating targets for PET and other contact-sensitive materials.",1,False
FEFCO,716182712301-64,hys_feedback,0,0,0,article,2,Scope,0.854201,"Establishes the scope of the Regulation as applying to all packaging regardless of material and all packaging waste, while preserving existing Union regulatory requirements for safety, quality, health, hygiene, and transport.",NOISE,"The provision is a scope-setting article that defines what the Regulation covers and what it does not override — it does not take a concrete policy stance on reuse targets, single-use packaging, recyclability incentives, or overpackaging. FEFCO's position contains specific advocacy on those substantive policy issues, but none of those positions are directly engaged by this definitional/scope provision, making the org text substantively unrelated to what this article actually does.",1,False
FEFCO,716182712301-64,hys_feedback,0,0,0,article,29,Plastic carrier bags,0.863863,Establishes mandatory consumption reduction targets for lightweight plastic carrier bags (max 40 per person by 2025) and allows Member States to impose marketing restrictions and other measures to achieve this target.,OPPOSING,"The organisation explicitly argues against restricting specific packaging formats (including single-use packaging items), stating such restrictions ""do not deliver long-term benefits"" and are not ""a forward-looking solution to sustainability,"" and advocates instead for incentivising recyclable, low-carbon single-use packaging. The provision does the opposite by setting mandatory reduction targets for lightweight plastic carrier bags and permitting marketing restrictions on them.",1,False
FEFCO,716182712301-64,hys_feedback,0,0,0,article,46,Recycling targets and promotion of recycling,0.871023,Establishes mandatory recycling targets for packaging waste by material type (including 75%/85% for paper and cardboard by 2025/2030) and allows Member States to postpone or exceed these targets under specified conditions.,ALIGNED,"FEFCO explicitly advocates for EU legislation to ""provide objectives and targets to improve the circularity and climate impact of packaging"" while highlighting that paper & board packaging already achieves an 85% recycling rate. The provision sets material-specific recycling targets — including 75% (2025) and 85% (2030) for paper and cardboard — which directly responds to FEFCO's call for targets that support further innovation in already-circular materials like paper packaging, and aligns with their emphasis on a level playing field across materials.",1,False
FEFCO,716182712301-64,hys_feedback,0,0,0,article,48,Rules on the calculation of the attainment of the recycling targets by including re-use,0.869836,"Allows Member States to calculate adjusted recycling targets by subtracting the share of reusable sales packaging re-used in re-use systems, and by accounting for repaired wooden packaging, capped at five percentage points.",NOISE,"The organisation's position focuses specifically on the definition of ""recyclable"" packaging, high-quality recycling loops for paper and board, recycled content measures, and food safety concerns — none of which relate to the provision's subject of adjusting recycling targets by crediting re-use and repaired wooden packaging. There is no substantive advocacy position expressed by the organisation on the re-use credit mechanism established in this article.",1,False
FEFCO,716182712301-64,hys_feedback,0,0,0,article,50,Reporting to the Commission,0.864066,"Requires Member States to report detailed data to the Commission on packaging placed on the market, separately collected packaging waste, recycling rates, carrier bag consumption, and deposit return system collection rates, with specific formats and timelines.",NOISE,"The organisation's position focuses on reuse targets, recyclability incentives, single-use packaging regulation, and overpackaging — none of which address the reporting obligations established in Article 50. The org text contains no substantive advocacy position on Member State reporting requirements or data collection mechanisms.",1,False
FEFCO,716182712301-64,hys_feedback,0,0,0,article,52,Procedure for dealing with packaging presenting a risk at national level,0.866519,"Establishes a procedure for market surveillance authorities to evaluate, require corrective measures for, and potentially prohibit/withdraw packaging that presents a risk to the environment or human health, with coordination mechanisms between Member States and the Commission.",NOISE,"The organisation's position focuses on reuse targets, recyclability incentives, single-use packaging regulation, and overpackaging definitions — none of which relate to the market surveillance and enforcement procedure established in Article 52. There is no substantive advocacy position in the org text that connects to the procedural mechanism for handling non-compliant packaging at national level.",1,False
FEFCO,716182712301-64,hys_feedback,0,0,0,article,63,Evaluation,0.861398,Requires the Commission to evaluate the Regulation 8 years after application and report on its contribution to the internal market functioning and environmental sustainability of packaging.,ALIGNED,"FEFCO explicitly advocates that the review should ensure proposed measures ""support the functioning of the internal market"" and be assessed for their environmental impact — both of which are precisely the two criteria the evaluation provision mandates the Commission to assess. The provision directly delivers on the org's call for ongoing scrutiny of the regulation's impact on the internal market and environmental sustainability.",1,False
Fachverband der Chemischen Industrie Österreichs FCIO,01523296397-60 ,hys_feedback,0,0,0,article,16,Obligations of importers,0.86197,"Establishes specific compliance, documentation, labelling, and corrective action obligations for importers placing packaging on the EU market.",NOISE,"The organisation's position focuses on additional packaging criteria (theft protection, labelling, consumer safety) and Single Market harmonisation/free movement of goods — neither of which constitutes a specific stance on importer obligations such as conformity assessment, documentation retention, or corrective measures. The org text contains no directional advocacy position on the subject matter of Article 16.",1,False
Fachverband der Chemischen Industrie Österreichs FCIO,01523296397-60 ,hys_feedback,0,0,0,article,31,Presumption of conformity,0.840978,"Establishes a presumption of conformity for packaging and testing methods that comply with published harmonised standards, meaning such packaging is deemed to meet the requirements of Articles 5–11 and 24.",ALIGNED,"The organisation explicitly advocates for harmonised rules on packaging to ensure a functioning Single Market and prevent fragmentation, and the provision directly establishes a harmonised standards-based presumption of conformity for packaging — a concrete mechanism that delivers the harmonisation and level playing field the organisation called for. There is a clear and specific tie between the org's ask for harmonised packaging rules and the provision's action of granting conformity presumption through harmonised standards.",1,False
Fachverband der Chemischen Industrie Österreichs FCIO,01523296397-60 ,hys_feedback,0,0,0,article,4,Free movement,0.867828,"Establishes that packaging complying with the Regulation's requirements must be allowed free movement across Member States, preventing national restrictions or prohibitions that would fragment the Single Market.",ALIGNED,"The organisation explicitly advocates for Single Market protection, harmonised rules on packaging, and free movement of packaging and packaged goods — specifically calling for the removal of barriers and prevention of Single Market fragmentation. Article 4 directly delivers this by prohibiting Member States from restricting or impeding the placing on the market of compliant packaging, thereby enshrining the free movement principle the organisation advocated for.",1,False
Fachverband der Chemischen Industrie Österreichs FCIO,01523296397-60 ,hys_feedback,0,0,0,article,55,Controls on packaging entering the Union market,0.857912,Establishes procedures for market surveillance authorities to communicate non-compliance information to customs authorities and creates an automated interconnection system for controls on packaging entering the Union market.,NOISE,"The organisation's position focuses on advocating for a functioning Single Market with harmonised rules, free movement of goods, and additional packaging criteria — broad values without a specific stance on customs controls or market surveillance communication mechanisms. The provision deals with the technical procedural setup for cross-border enforcement and customs interconnection, which is unrelated to the org's specific advocacy points about packaging criteria, Single Market fragmentation, or harmonisation of rules for secondary raw materials.",1,False
Flexible Packaging Europe,616597915313-68,hys_feedback,0,0,0,article,40,Extended Producer Responsibility,0.863439,"Establishes extended producer responsibility obligations for packaging producers, including appointment of representatives in other Member States and compliance requirements for online platform providers.",NOISE,"The organisation's text contains only background information about flexible packaging and FPE's membership, with no specific advocacy position on extended producer responsibility schemes, producer registration, or online platform obligations. The excerpt is purely descriptive/introductory and expresses no directional stance on EPR mechanisms.",1,False
FoodDrinkEurope,75818824519-45,hys_feedback,1,1,0,article,12,Labelling of waste receptacles for the collection of packaging waste,0.846346,"Requires that by 1 January 2028, labels enabling separate collection of each material-specific fraction of packaging waste must be affixed visibly, legibly, and indelibly on all waste receptacles for collection of packaging waste.",NOISE,"The organisation's position concerns labelling on packaging itself (advocating for a voluntary rather than mandatory labelling framework for recyclable/reusable/compostable packaging), not labelling on waste receptacles/collection bins. The legislative provision specifically addresses labels on waste receptacles, which is a distinct subject from what FoodDrinkEurope addressed. There is no substantive advocacy position in the org text that speaks to the labelling of collection receptacles.",1,False
FoodDrinkEurope,75818824519-45,hys_feedback,1,1,0,article,13,Obligations of manufacturers,0.85991,"Establishes detailed obligations for manufacturers when placing packaging on the market, including conformity assessment, technical documentation, labelling, identification markings, contact information, corrective measures, and cooperation with national authorities.",NOISE,"The org's text focuses on concerns about the term ""transport packaging,"" reducing overpackaging waste, food safety principles, and recyclability definitions — none of which address the manufacturer obligations (conformity assessment, technical documentation, identification, contact information, corrective measures) established in Article 13. There is no substantive advocacy position in the org text that relates to the specific manufacturer compliance and conformity obligations set out in this provision.",1,False
FoodDrinkEurope,75818824519-45,hys_feedback,1,1,0,article,14,Information obligations of suppliers of packaging or packaging materials,0.841389,"Requires suppliers of packaging or packaging materials to provide manufacturers with all necessary information and documentation to demonstrate conformity with the Regulation, including technical documentation referenced in Annex VII and Articles 5–10.",NOISE,"The organisation's text focuses on packaging minimisation requirements, recyclability, green claims, and polymer reduction — it does not express any specific advocacy position on the information obligations between suppliers and manufacturers established in Article 14. The org text contains no directional stance on this supply-chain documentation mechanism.",1,False
FoodDrinkEurope,75818824519-45,hys_feedback,1,1,0,article,21,Obligation related to excessive packaging,0.846325,"Establishes a mandatory maximum 40% empty space ratio for grouped, transport, and e-commerce packaging supplied by economic operators, with specific calculation rules and an exemption for sales packaging used as e-commerce packaging.",UNDETECTABLE,"FoodDrinkEurope expresses general support for reducing overpackaging and notes uncertainty about the scope of ""transport packaging,"" but their position references a reporting-based policy option (Policy option 14) rather than a direct ratio cap. It is genuinely unclear whether they would support or oppose the specific mandatory 40% empty space ratio mechanism the provision establishes, as their text neither endorses nor opposes a hard cap approach, and their concern about ""transport packaging"" scope is relevant but does not indicate a clear directional stance on this provision's concrete requirements.",1,False
