id,component,ai_response_id,label,error_category,notes,labeled_at,relabel_round,meeting_text,meeting_date,procedure_id,procedure_title,match_confidence,matched_alias,org_stub_name,org_candidate_name,org_candidate_tr_id,org_country,org_category,org_fuzzy_score,ai_match_confidence,ai_reasoning,all_candidates_json,source_table
,org,org_a3a1051f047dbb7a,correct,,auto:Members of the organisation map to the organisation itself.,2026-05-04T07:33:17.537514+00:00,0,,,,,,,Membres du Mouvement Européen Alsace,Mouvement Européen Alsace,739474949490-38,France,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_88b3211318a4b1e5,correct,,auto:British Chamber of Commerce EU & Belgium is the same entity.,2026-05-04T07:33:17.537514+00:00,0,,,,,,,British Chamber of Commerce,British Chamber of Commerce | EU & Belgium,56188303384-93,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_a03d70e4dd2255c1,correct,,auto:UNIC is the acronym of Union Internationale des Cinémas.,2026-05-04T07:33:17.537514+00:00,0,,,,,,,UNIC,Union Internationale des Cinémas,74301917747-65,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_500fb2369b29d4d0,correct,,auto:CESI is the acronym for the European Confederation of Independent Trade Unions.,2026-05-04T07:33:17.537514+00:00,0,,,,,,,CESI,European Confederation of Independent Trade Unions,32738888445-74,Belgium,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_8eddd9331ea6ac30,correct,,"auto:Same entity, just with definite article.",2026-05-04T07:33:17.537514+00:00,0,,,,,,,"European Video on Demand Coalition (the ""VOD Coalition"")",The European Video on Demand Coalition,644323744573-07,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0c04cdfc7fdac471,correct,,auto:VDV is the acronym; same German entity.,2026-05-04T07:33:17.537514+00:00,0,,,,,,,VDV - Verband Deutscher Verkehrsunternehmen,Verband Deutscher Verkehrsunternehmen,50254292140-86,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_9a9caff09e67e468,correct,,auto:KREA KOM is the short form of Kreativitet & Kommunikation.,2026-05-04T07:33:17.537514+00:00,0,,,,,,,KREA KOM,Kreativitet & Kommunikation,3821142101665-15,Denmark,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_a38985e271790858,correct,,"auto:Same entity, name order reversed.",2026-05-04T07:33:17.537514+00:00,0,,,,,,,European Chemical Industry Council - Cefic,CEFIC - European Chemical Industry Council,64879142323-90,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_277c6784b6295dcb,wrong,wrong_entity,auto:The Action Fund is a separate 501(c)(4) advocacy arm distinct from the Center for American Progress 501(c)(3).,2026-05-04T07:33:17.537514+00:00,0,,,,,,,Center for American Progress Action Fund,Center for American Progress,7695335100353-41,United States,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d693c3ea01bc8bc3,correct,,"auto:Same UK energy system operator, trivial naming variant.",2026-05-04T07:33:23.443820+00:00,0,,,,,,,UK National Energy Systems Operator,National Energy System Operator,552887693072-84,United Kingdom,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_65df461257844809,correct,,auto:Lif is the common acronym for the Swedish pharmaceutical industry association Läkemedelsindustriföreningen.,2026-05-04T07:33:23.443820+00:00,0,,,,,,,Lif,Läkemedelsindustriföreningen,544344129150-31,Sweden,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f3a41278426d0ac6,correct,,auto:TSG is the acronym for The Stepstone Group GmbH.,2026-05-04T07:33:23.443820+00:00,0,,,,,,,TSG GmbH,The Stepstone Group GmbH,842093797426-71,Germany,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_9c8fc97d5d5625f9,correct,,auto:EBB is the standard acronym for European Biodiesel Board.,2026-05-04T07:33:23.443820+00:00,0,,,,,,,EBB,European Biodiesel Board,84244281858-12,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e327e7830a9d3229,correct,,auto:INTA is the acronym for International Trademark Association.,2026-05-04T07:33:23.443820+00:00,0,,,,,,,INTA International Trademark Association,International Trademark Association,10141574843-32,United States,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_cf3e3c7432d488ee,correct,,auto:Jeunes Agriculteurs is the common name for Syndicat Jeunes Agriculteurs.,2026-05-04T07:33:23.443820+00:00,0,,,,,,,Jeunes Agriculteurs,Syndicat Jeunes Agriculteurs,5614938102813-45,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d246fdcd3d84fb60,correct,,"auto:Same German steel holding entity, trivial naming variant.",2026-05-04T07:33:23.443820+00:00,0,,,,,,,Stahl Holding Saar,SHS - Stahl-Holding-Saar,1946768101388-21,Germany,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_6d24282f4d4cfb61,correct,,"auto:Same entity, only difference is the article 'the'.",2026-05-04T07:33:23.443820+00:00,0,,,,,,,the European Sustainable Investment Forum,European Sustainable Investment Forum,480715239269-75,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_43667268fc03f30b,correct,,auto:Trivial variant (Chinese vs China) of the same chamber of commerce.,2026-05-04T07:33:23.443820+00:00,0,,,,,,,Chinese Chamber of Commerce to the EU,China Chamber of Commerce to the EU,490366039271-16,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_10dc8318240d3ea9,correct,,auto:Euromines is the acronym for this association.,2026-05-04T07:33:23.443820+00:00,0,,,,,,,"Euromines - European Association of Mining Industries, Metal Ores & Industrial Minerals","European Association of Mining Industries, Metal Ores & Industrial Minerals",62722978644-95,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_723142e1215437d4,correct,,"auto:Same German LEADER action group federation, minor wording variation.",2026-05-04T07:33:29.117711+00:00,0,,,,,,,Bundesarbeitsgemeinschaft der LEADER-Aktionsgruppen in Deutschland,Bundesarbeitsgemeinschaft der LEADER Aktionsgruppen,124892397290-18,Germany,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e563b9a8961e62af,correct,,auto:Radisson Group is a common short form of Radisson Hotel Group.,2026-05-04T07:33:29.117711+00:00,0,,,,,,,Radisson Group,Radisson Hotel Group,743770249681-84,Belgium,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_940696140d33a734,correct,,auto:AISBL is the Belgian legal form of the European Social Network.,2026-05-04T07:33:29.117711+00:00,0,,,,,,,European Social Network EU,European Social Network AISBL,94402711517-87,Belgium,Associations and networks of public authorities,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0d8647c69bacc41f,correct,,auto:PBC is Anthropic's legal suffix.,2026-05-04T07:33:29.117711+00:00,0,,,,,,,Anthropic,"Anthropic, PBC",511227350325-42,United States,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_884fe6454c46feb9,correct,,auto:Identical name minus the article 'The'.,2026-05-04T07:33:29.117711+00:00,0,,,,,,,The European Ceramic Industry Association,European Ceramic Industry Association,79465004946-12,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_66a2f1b0f541b628,correct,,"auto:e.V. is the German legal suffix, same association.",2026-05-04T07:33:29.117711+00:00,0,,,,,,,Verband der Automobilindustrie e. V.,Verband der Automobilindustrie,95574664768-90,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_07506ad7aef63e89,correct,,auto:ELIAMEP is the acronym for this foundation.,2026-05-04T07:33:29.117711+00:00,0,,,,,,,Hellenic Foundation for European and Foreign Policy - ELIAMEP,Hellenic Foundation for European and Foreign Policy,957789253356-86,Greece,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_606ebc2cfd4dde90,correct,,"auto:Same FIA, only diacritics differ.",2026-05-04T07:33:29.117711+00:00,0,,,,,,,Federation Internationale de l'Automobile,Fédération Internationale de l'Automobile,84839535366-67,France,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_2c4f557ca21e6882,correct,,auto:Same European Leadership Network with descriptive suffix.,2026-05-04T07:33:29.117711+00:00,0,,,,,,,European Leadership Network EU & NATO,European Leadership Network,465822925861-62,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_18f406fc59b6aaf0,correct,,auto:THL is the Finnish acronym for Terveyden ja hyvinvoinnin laitos.,2026-05-04T07:33:29.117711+00:00,0,,,,,,,THL: Terveyden ja hyvinvoinnin laitos,Terveyden ja hyvinvoinnin laitos,577560851584-36,Finland,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_6346b6dfb6c38515,correct,,auto:Stub adds 'Reps' but refers to the same Irish Environmental Network.,2026-05-04T07:33:36.208229+00:00,0,,,,,,,Irish Environmental Network Reps,Irish Environmental Network,424142598253-24,Ireland,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e0311cecccfebfdf,correct,,auto:BIC is a known acronym for Bio-based Industries Consortium.,2026-05-04T07:33:36.208229+00:00,0,,,,,,,BIC,Bio-based Industries Consortium,904473529568-43,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ffd5c54cc6e71346,correct,,auto:Exact match with acronym expansion.,2026-05-04T07:33:36.208229+00:00,0,,,,,,,ICARS - International Centre for Antimicrobial Resistance Solutions,International Centre for Antimicrobial Resistance Solutions,072701049484-27,Denmark,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_81d8006af9c39a02,correct,,"auto:Typo 'Fermantation' vs 'Fermentation', same entity.",2026-05-04T07:33:36.208229+00:00,0,,,,,,,Food Fermantation Europe,Food Fermentation Europe,850704950225-65,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0f561f6bb8c6a453,correct,,"auto:Typo 'Rhode' vs 'Rohde', same German company.",2026-05-04T07:33:36.208229+00:00,0,,,,,,,Rhode & Schwarz GmbH & Co. KG,Rohde & Schwarz GmbH & Co. KG,062486024942-77,Germany,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_c772ca768d320358,correct,,auto:AIT is the standard acronym for Austrian Institute of Technology.,2026-05-04T07:33:36.208229+00:00,0,,,,,,,AIT Austrian Institute of Technology GmbH,Austrian Institute of Technology GmbH,396456625196-76,Austria,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f053059fca933a34,correct,,auto:AB Volvo and Volvo AB are the same Swedish company.,2026-05-04T07:33:36.208229+00:00,0,,,,,,,AB Volvo,Volvo AB,51773601133-57,Sweden,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_724817ef457b819a,correct,,"auto:Typo 'Allince2015' vs 'Alliance2015', same network.",2026-05-04T07:33:36.208229+00:00,0,,,,,,,Allince2015,Alliance2015,595584327712-71,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_2e07011764cd6e06,correct,,auto:Same Italian NGO (Emergency); ONLUS vs ETS reflects Italian legal status reform.,2026-05-04T07:33:36.208229+00:00,0,,,,,,,EMERGENCY LIFE SUPPORT FOR CIVILIAN WAR VICTIMS ONG ONLUS,EMERGENCY LIFE SUPPORT FOR CIVILIAN WAR VICTIMS ONG ETS,71785808408-70,Italy,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_6ca16f521601cb5c,correct,,"auto:Minor singular/plural variation, same network of film agency directors.",2026-05-04T07:33:36.208229+00:00,0,,,,,,,European Film Agencies Directors,European Film Agency Directors,430805515370-85,Belgium,Associations and networks of public authorities,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_9584b0933d212ac2,correct,,auto:Stichting is the Dutch foundation legal form for OCCRP.,2026-05-04T07:33:43.202616+00:00,0,,,,,,,Organized Crime and Corruption Reporting Project,Stichting Organized Crime and Corruption Reporting Project,0983967102548-20,Netherlands,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0cbc2acb2f92c67c,correct,,auto:Same French chambers of agriculture body.,2026-05-04T07:33:43.202616+00:00,0,,,,,,,Chambres d’Agriculture,Chambres d'agriculture France,479031498894-09,France,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_90c34d8daf89fa37,correct,,"auto:Only '&' vs 'and' difference, same EADV organisation.",2026-05-04T07:33:43.202616+00:00,0,,,,,,,European Academy of Dermatology & Venereology,European Academy of Dermatology and Venereology,238986995132-56,Switzerland,Associations and networks of public authorities,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_8b5b4f4364e0a1c0,correct,,"auto:Same French CPME, only diacritics/casing differ.",2026-05-04T07:33:43.202616+00:00,0,,,,,,,confederation des petites et moyennes entreprises,Confédération des Petites et Moyennes Entreprises,74081206759-11,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b175f01e2bcab101,correct,,auto:Stub is a typo of LightingEurope.,2026-05-04T07:33:43.202616+00:00,0,,,,,,,Lightning Europe,LightingEurope,29789243712-03,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_4a3cb168d7649fc1,correct,,"auto:Same BMS company, hyphenation/Company suffix only.",2026-05-04T07:33:43.202616+00:00,0,,,,,,,Bristol Myers Squibb,Bristol-Myers Squibb Company,04437556781-76,United States,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_90cba3fea766834f,correct,,auto:CNA is the standard acronym for Confederazione Nazionale dell'Artigianato.,2026-05-04T07:33:43.202616+00:00,0,,,,,,,CNA,Confederazione Nazionale dell'Artigianato e della Piccola e Media Impresa,42122398878-52,Italy,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_c986fcdd4324a03e,correct,,auto:FEVE is the acronym of the European Container Glass Federation.,2026-05-04T07:33:43.202616+00:00,0,,,,,,,FEVE – The European Container Glass Federation,European Container Glass Federation,1550133398-72,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_47bab20305dca35b,correct,,auto:EFM acronym matches the full name.,2026-05-04T07:33:43.202616+00:00,0,,,,,,,European Forum for Manufacturing EFM,European Forum for Manufacturing,113054111397-33,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_a0977720ef5a153a,correct,,auto:ECSA brands itself as European Shipowners.,2026-05-04T07:33:43.202616+00:00,0,,,,,,,European Shipowners,European Shipowners | ECSA,59004966537-01,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_c723ffb55d47d104,correct,,auto:IRMA is the standard acronym for Initiative for Responsible Mining Assurance.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,IRMA,Initiative for Responsible Mining Assurance,844715146915-91,United States,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_17d2d84b0fcadc50,correct,,auto:ABSL is a typo for ASBL; same Belgian foundation.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,Hand in Hand Foundation ABSL,Hand in Hand Foundation ASBL,819763099894-27,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f724dbde86c4068c,correct,,auto:'on' vs 'for' is a trivial preposition variant of the same coalition.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,Coalition on App Fairness,Coalition for App Fairness,285663444286-40,United States,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_a5acc6c6ff609fe7,correct,,auto:Stub includes a person's name plus the same German association.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,"Bernd Glassl, Industrieverband Körperpflege- und Waschmittel e.V.",Industrieverband Körperpflege- und Waschmittel e.V.,53934361209-47,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_63cc3ba5a4e7a493,correct,,"auto:Identical name, only diacritics/case differ.",2026-05-04T07:33:50.483862+00:00,0,,,,,,,Fundación Renovables,FUNDACION RENOVABLES,228638227562-27,Spain,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d1b12d8cafd7f9a7,correct,,auto:'Eurelectic' is a misspelling of Eurelectric.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,Eurelectic,Eurelectric aisbl,4271427696-87,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_945efbdb5c7510a8,correct,,auto:Trivial 'für'/no preposition variant of the same German association.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,Verband für Lebensmittel ohne Gentechnik,Verband Lebensmittel ohne Gentechnik,931760647141-37,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e2b58f641c138d0a,correct,,auto:Only umlaut transliteration differences.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,PowerShift - Verein für eine ökologisch-solidarische Energie- & Weltwirtschaft e.V,PowerShift - Verein fuer eine oekologisch-solidarische Energie- & Weltwirtschaft e.V.,34621194332-56,Germany,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_8c1c3ea9155b7381,correct,,auto:'Coalition' prefix added but refers to the same Fibre Packaging Europe entity.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,Coalition Fibre Packaging Europe,Fibre Packaging Europe,173965849779-20,Belgium,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_8939a10c64d6667d,correct,,auto:Trivial Danish genitive/spacing variant of the same Danish NGO.,2026-05-04T07:33:50.483862+00:00,0,,,,,,,Børn Vilkår,Børns Vilkår,736858148678-60,Denmark,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_fdaaf022e16dd870,correct,,"auto:Same Finnish brewing federation, stub is shortened form.",2026-05-04T07:33:57.178578+00:00,0,,,,,,,The Federation of the Brewing and Soft Drinks Industry,Federation of the Finnish Brewing and Soft Drinks Industry,701945397344-77,Finland,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_1337e9394df3e539,correct,,"auto:Same association, EMPA acronym matches with minor spelling variant.",2026-05-04T07:33:57.178578+00:00,0,,,,,,,European Mollussc Producers Association (EMPA),European Molluscan Producers' Association,005892792090-20,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_1261bdcc85e40a7f,correct,,"auto:Identical Romanian music industry association, just diacritics difference.",2026-05-04T07:33:57.178578+00:00,0,,,,,,,Asociația Industriei Muzicale din România,Asociatia Industriei Muzicale din Romania,884140944424-34,Romania,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_089d2b04599c48d5,correct,,"auto:Same Czech-Belgian chamber of commerce, only legal suffix differs.",2026-05-04T07:33:57.178578+00:00,0,,,,,,,"Česko-belgická obchodní komora, z. s.",Česko-belgická obchodní komora,7609272103298-70,Czech Republic,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_4f1de9cf09678c55,correct,,auto:Same entity with reordered words.,2026-05-04T07:33:57.178578+00:00,0,,,,,,,Europe Carbon Capture and Storage,Carbon Capture & Storage Europe,963194792688-03,Belgium,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_5072564ee3e8e692,correct,,auto:ePURE is the well-known acronym for European Producers Union of Renewable Ethanol.,2026-05-04T07:33:57.178578+00:00,0,,,,,,,e-Pure,European Producers Union of Renewable Ethanol,32591134448-30,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d98f7ee4965eaaff,correct,,auto:Biond is the short name of the Portuguese bioindustries association.,2026-05-04T07:33:57.178578+00:00,0,,,,,,,Biond,Biond -Associação das Bioindústrias de Base Florestal,8753205103602-52,Portugal,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_5079a31c2273f31b,correct,,auto:Stub includes 'Director' prefix but refers to the same DGAP think tank.,2026-05-04T07:33:57.178578+00:00,0,,,,,,,Director Deutsche Gesellschaft für Auswärtige Politik e.V.,Deutsche Gesellschaft für Auswärtige Politik e.V.,274682235651-46,Germany,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ac36fe056940d30d,correct,,auto:PGZ is the standard acronym for Polska Grupa Zbrojeniowa.,2026-05-04T07:33:57.178578+00:00,0,,,,,,,PGZ S.A.,Polska Grupa Zbrojeniowa S.A.,804644243175-65,Poland,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0788605de1cc73e1,correct,,auto:MIV is the acronym for Milchindustrie-Verband.,2026-05-04T07:33:57.178578+00:00,0,,,,,,,MIV e.V.,Milchindustrie-Verband e.V.,197360849465-93,Germany,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_6500c5024d5405d9,correct,,"auto:Same organisation (EUROPEN), minor 'Organization/Organisation' spelling difference.",2026-05-04T07:34:04.380403+00:00,0,,,,,,,European Organization for Packaging and the Environment,The European Organisation for Packaging and the Environment,0001976677-12,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ee301f7b156caca4,uncertain,,"auto:Stub 'Ingenteam' likely a typo for Ingeteam, but could also refer to a different entity; ambiguous.",2026-05-04T07:34:04.380403+00:00,0,,,,,,,Ingenteam,"Ingeteam, S.A",6091212100478-35,Spain,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_86434a2088879a54,correct,,auto:Acronym EACS matches full name.,2026-05-04T07:34:04.380403+00:00,0,,,,,,,EACS – European AIDS Clinical Society,European AIDS Clinical Society,468777637658-12,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b5e8a1f67bad540e,correct,,auto:JEF is the acronym for Young European Federalists.,2026-05-04T07:34:04.380403+00:00,0,,,,,,,JEF - Young European Federalists,Young European Federalists,044078950349-49,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ac57376cf0c2ca17,correct,,"auto:Same Spanish association, minor word-order/typo in stub.",2026-05-04T07:34:04.380403+00:00,0,,,,,,,Asociación Nacional Grandes de Empresas de Distribución,ASOCIACIÓN NACIONAL DE GRANDES EMPRESAS DE DISTRIBUCIÓN,372186015628-03,Spain,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_bafe87f196b94951,correct,,auto:ETF is the standard acronym for European Transport Workers' Federation.,2026-05-04T07:34:04.380403+00:00,0,,,,,,,ETF,European Transport Workers' Federation,92545571128-74,Belgium,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_2e908de422856fc9,wrong,wrong_entity,"auto:EU CRTA likely refers to a different entity; the matched 'European Center for Research, Transparency and Accountability' acronym would be ECRTA, not a clear match.",2026-05-04T07:34:04.380403+00:00,0,,,,,,,EU CRTA,"European Center for Research, Transparency and Accountability",814008299030-17,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_6f75d5e3428902a3,correct,,auto:FNP = Fundacja na rzecz Nauki Polskiej = Foundation for Polish Science.,2026-05-04T07:34:04.380403+00:00,0,,,,,,,FNP,Foundation for Polish Science,2707415102752-34,Poland,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b165c771d7e8d442,correct,,auto:Car-Pass is the same Belgian organisation.,2026-05-04T07:34:04.380403+00:00,0,,,,,,,Carpass,Car-Pass asbl,881206216436-91,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_deb72a4db9a7c261,correct,,auto:La Strada International is the common name for International La Strada Association.,2026-05-04T07:34:04.380403+00:00,0,,,,,,,La Strada International,International La Strada Association,701072646317-95,Netherlands,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0aba54207239c76b,correct,,auto:K.d.ö.R. is a legal form suffix; same entity.,2026-05-04T07:34:10.973513+00:00,0,,,,,,,Bayerischer Jugendring K.d.ö.R.,Bayerischer Jugendring,403948218367-36,Germany,Associations and networks of public authorities,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_50410f4fccc5f4b1,correct,,auto:Holding GmbH is the legal entity for Hammerer Aluminium Industries.,2026-05-04T07:34:10.973513+00:00,0,,,,,,,Hammerer Aluminium Industries,Hammerer Aluminium Industries Holding GmbH,775206796328-59,Austria,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_bf5a247a893b9a9a,correct,,auto:Only difference is 'The'; same association.,2026-05-04T07:34:10.973513+00:00,0,,,,,,,The Carbon Capture & Storage Association,Carbon Capture & Storage Association,69382094718-43,United Kingdom,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_169b40a63a0ff9eb,correct,,auto:Trivial wording difference ('in Europe').,2026-05-04T07:34:10.973513+00:00,0,,,,,,,Association of Credit Card Issuers Europe,Association of Credit Card Issuers in Europe,820392515049-25,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_be93457719445d1f,correct,,auto:Only difference is 'The'; same federation.,2026-05-04T07:34:10.973513+00:00,0,,,,,,,The European Container Glass Federation,European Container Glass Federation,1550133398-72,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e31aed78dad33424,correct,,auto:AFCAR is the acronym for the alliance.,2026-05-04T07:34:10.973513+00:00,0,,,,,,,AFCAR - Alliance for the Freedom of Car Repair in Europe,Alliance for the Freedom of Car Repair,668292216120-05,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_6e7faf89c523e215,uncertain,,auto:EJC acronym is ambiguous but European Jewish Congress is plausible.,2026-05-04T07:34:10.973513+00:00,0,,,,,,,EJC,European Jewish Congress,36101356444-26,Belgium,Organisations representing churches and religious communities,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_81e0ee6af6b63284,uncertain,,auto:EIP is a generic acronym; cannot confirm without context.,2026-05-04T07:34:10.973513+00:00,0,,,,,,,EIP,European Institute of Peace,183089341543-86,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
