meeting_id,source,date,matched_keyword,text_excerpt,match_status,already_linked,would_add
0548b78462add0669ace24d8ea361468296adb3f818b34ccd793ba8e1298e1a6,lobbying,2024-10-02,AI,AI in the workplace,no_match,False,True
046ed0f80a710a8d50ff88718669a9ed0bf1fca7e99c3109b481130e6373ff96,lobbying,2024-10-02,AI,Event: Rebooting the Debate: Generative AI and Creative Work,no_match,False,True
60f3cbbe087f898f3941e8028df0edecefc905a732e2f746e3d3ab226381b1a8,lobbying,2024-10-02,AI,AI in the workplace,no_match,False,True
47f86311703ac6b553b37ea25c78700be19f0a6c547a18e61c41b5b80a3a16fe,lobbying,2024-10-03,AI,AI Connect Academy (staff-level),no_match,False,True
eb02d2de031f5777fb9041206ee4b24cc3264ac172721283ac9825371c9a2041,lobbying,2024-10-08,AI,AI and intelectual property rights,no_match,False,True
be2ea4a888d461d2cdf5c5c5abdc9f7506391043f00462154b9cf0acf4d43309,lobbying,2024-10-08,AI,Influence of AI on music industry,no_match,False,True
685311d5b21b421362d230a9d3e97e7cf59bf657d75262eab0f0222153fbbb64,lobbying,2024-10-08,AI,AI and Copyrights,no_match,False,True
63322627a4a8f4440da0fbd5f8de11160c349e0ed71cc3859f32932f77cd0450,lobbying,2024-10-08,artificial intelligence,Challenges of artificial intelligence,no_match,False,True
a7c8e53a00ca070527d8f462228efa51917ffe08865b8be106b8b5206c684e20,lobbying,2024-10-08,Artificial intelligence,"Artificial intelligence, responsibility on the internet and copyright",no_match,False,True
287b537b7fb7cf8d7cbb9011b4c44c0715931c77f56ca5af5cff2688658c71b2,lobbying,2024-10-08,artificial intelligence,Music industry and artificial intelligence,no_match,False,True
8acdfb2a03528d7cc0938dc92534ee573c624fe7cec3ec11c723ea8e11c8e04a,lobbying,2024-10-08,AI,Use of AI in cultural and creative sector,no_match,False,True
01d379ead9c305ce49b04790691931cbfb10751f727740dd9ada62bf7ecaf557,lobbying,2024-10-08,AI,AI and copyright,no_match,False,True
5a152a9869380f1479680a5427e0893641508a42d2e30c3ad54dddb37c78e1dd,lobbying,2024-10-08,Artificial Intelligence,"Challenges and Opportunities for the Music Sector, Including Artificial Intelligence, Intellectual property rights, fair remuneration and impact of digitalization",no_match,False,True
5a3e1421987500435324a4352160854264968fe0974d314e2d0837f38a79f0b6,lobbying,2024-10-08,Artificial Intelligence,"Challenges and Opportunities for the Music Sector, Including Artificial Intelligence, Intellectual property rights, fair remuneration and impact of digitalization",no_match,False,True
fb91673b6f673b8fc0b90c81d64f4e9f26ee3e3763be6146972c4385b6eea8a8,lobbying,2024-10-08,AI,Copyright protection and AI in music,no_match,False,True
e0f8c20786682440348c4915530ad53f6870a75095e9046bd14595bc77a74593,lobbying,2024-10-08,Artificial Intelligence,"Challenges and Opportunities for the Music Sector, Including Artificial Intelligence, Intellectual property rights, fair remuneration and impact of digitalization",no_match,False,True
57256628b1173324da649b9ea27786a4fd55c927885871df52c6b5fbd549b80d,lobbying,2024-10-08,AI,The threats of AI and the need of solid EU legislation,no_match,False,True
d0b8521f62ad75e090f2d5a5e5e5c260eb998bbedce295d2d35fa7720951c83c,lobbying,2024-10-09,AI,AI and gender biases,no_match,False,True
f8e2a417e9acadc6836763c709b4378927f9bb0c04858699590fe0e4dcf076fb,lobbying,2024-10-09,AI,Meeting on the EU digital and AI policies of the new mandate,no_match,False,True
163991acf9a2403078e11c41e67383279c88f696cdb08c24cbbf325e1fe1147b,lobbying,2024-10-10,AI,"AI, privacy and accountability",no_match,False,True
b5a28e25b931f5fb2f83bee1f0733573838c9f3818b92e43824a4efad6d3025b,lobbying,2024-10-14,AI,Future of open-source AI,no_match,False,True
f315a65e6529671d8fc726a1338a64544bea85b5748c0f39f24ee3e08d8b836e,lobbying,2024-10-15,AI,"…d China, disinformation (including climate disinformation) and the influence of AI",no_match,False,True
64dc38629408085dc500b50c4f72eb7e8ced2bba5be67780be46c4d1c34a5a75,lobbying,2024-10-17,AI,The AI support in Ukraine's reconstruction,no_match,False,True
294feab3a569fb074e5d33489e60d58ffb35da693843a1f509f716a06554864d,lobbying,2024-10-17,AI,Suurteholaskenta ja Lumi-ekosysteemin kehittäminen AI,no_match,False,True
3686a1439315db9a9e9d0b14f3ba5f9f8b5295375b9aead37247ee4814090ee5,lobbying,2024-10-17,AI,Suurteholaskenta ja Lumi-ekosysteemin kehittäminen AI,no_match,False,True
64fc68bcc8706782407b0b020060ef0c3709255bc0e4296f0c727b061ca1c26a,lobbying,2024-10-18,Künstliche Intelligenz,Webinar: Künstliche Intelligenz und Atomkraft,no_match,False,True
d84f9639ce568e3d1055bf9b1cc57228cfc05ca5fb1824a049017b7caf3699ab,lobbying,2024-10-18,Künstliche Intelligenz,Webinar: Künstliche Intelligenz und Atomkraft,no_match,False,True
4494832aa7f89847fb154a96d615dbc9e4ff0adec051ae274ce796b121e6a385,lobbying,2024-10-22,AI,AI and digital policy,no_match,False,True
1d5898c1255f2d2192b058693eff828e58d775d77137474035e201e765d79061,lobbying,2024-10-22,AI,Meeting on the UE digital and AI policies,no_match,False,True
74570e7b149bf2e91058dd2b9c4384c8a25b7ba1c828baa20bdc1b3fa91661b2,lobbying,2024-10-22,AI,Sovereign Cloud / Cloud & AI,no_match,False,True
bfbf407cfb346e0458a7dfbbf5e6aac009fec85846edb6eece726932a616196e,lobbying,2024-10-22,AI,"Presenting the ECSA key priorities including music streaming, AI, contractual practices and the EU strategy for cultural diversity",no_match,False,True
6ee96a83d741e5a520fb595d80c59ebeb9ee3f5bb7691ce6a4a931bd249b7c44,lobbying,2024-10-22,artificial intelligence,Introduction meeting and discussion about artificial intelligence and copyright directive,no_match,False,True
f5382b3b8b20b05ea1b3a00fe0ef3dc6be80b74a3a6e598aab40756b477ff3d8,lobbying,2024-10-23,Artificial Intelligence,Artificial Intelligence,no_match,False,True
4ed3bbe333cee970d2799cb09b55560d70e2a835c45481839ecd33efb54a603e,lobbying,2024-10-23,Artificial Intelligence,Artificial Intelligence,no_match,False,True
7b7fbd7b459e56b22f024cfeb45b5e7c43784c6576a805737c22a5d63e7e2fcd,lobbying,2024-10-23,AI,AI and copyright,no_match,False,True
dcdc9fbfb20485796f8774cbdf7cdd7d4a398cf463fa176493c5812d88565605,lobbying,2024-10-29,AI,"Softwares, AI, cybersecurity, privacy and data",no_match,False,True
2d65e49ed50552737aec7902643a812e2f6e0410181f3dedd666d6cf5c2d5f4a,lobbying,2024-10-29,Artificial Intelligence,Artificial Intelligence,no_match,False,True
20e7965ff1f88a565e7f3905cd4e5be6a5595da92954b0fd9938a97d9a23a2c0,lobbying,2024-10-29,Artificial Intelligence,"Artificial Intelligence, Digital",no_match,False,True
ae3204df26009cab63c177c7f30f61b60065541d7f46687de832dcb479ec6a22,lobbying,2024-10-29,AI,"Softwares, AI, cybersecurity, privacy and data",no_match,False,True
f43932335b1b3397f9a47f51f0a350291aefa4af85ad7f1b26fce6ed2faeefd9,lobbying,2024-10-30,AI,AI,no_match,False,True
03c77a5448c7937bbf769853185002a98a7c64c5f91d5a905c06a97f837f6c18,lobbying,2024-10-30,AI,AI,no_match,False,True
a6bbed4ab3069f006452906df4612b093975e6b541a82c191b1f7c9b2b6f78f3,lobbying,2024-10-30,AI,AI,no_match,False,True
d5f98cec3778d62cec7baed7198cddb9342e42d10113b90a76af16922d4cfa13,lobbying,2024-11-04,AI,Meeting on the UE digital and AI policies,no_match,False,True
ecf0cfaf75e5fe1a586451e8223bd34289f6fa51ecd1a545b674b48124df9551,lobbying,2024-11-06,AI,Industrial and AI policy,no_match,False,True
6d1255263e22f7c671dd89fd4cc234cc4440b15d7dde7e6c5ab14ac7d2bdcbf4,lobbying,2024-11-06,AI,Gender gap in the AI labour market,no_match,False,True
0c63372a2f237c372f6b8e62726b927c9eeba5c8d4019fb62ee44c1c6b8d01ac,lobbying,2024-11-06,AI,Digital and AI,no_match,False,True
1c57faac6101ed3c3903d2472231e240e89b2646830d96c6e1fde3332ac5c3f3,lobbying,2024-11-06,AI,Industrial and AI policy,no_match,False,True
1b63a3957b31633262bce124ba31da47550428c8677094dab026411de0042b3f,lobbying,2024-11-06,AI,Industrial and AI policy,no_match,False,True
46456a14138c7bb5fa00fc1642d7504b1ae4988189495876bd76b9e674c0976e,lobbying,2024-11-07,AI,Speaker AI Conference,no_match,False,True
50c912cc3bb27f4b42e33c97e45894c3a9ee129d14ea14a9c5dec8c4c3b5eb23,lobbying,2024-11-07,Artificial Intelligence,Artificial Intelligence in the UE,no_match,False,True
d22b93b337bbc398c8e582f37fbd0539021c75b11d543e6b15dd186c2e92178f,lobbying,2024-11-07,AI,AI,no_match,False,True
c4bad84594f3afc1d93c479438f6ddd6c0d19c5ee5659d0ca0d1c635c710945c,lobbying,2024-11-07,AI,AI and Data Security,no_match,False,True
16d735fe736f9977b424e86a27720fe951fd0d8b3702790729428dc2e1b8af0f,lobbying,2024-11-07,AI,European legislation on AI and digital matters and its impact on META's business activities.,no_match,False,True
5141a4b1d4c65afc13d41cdda9fb45fce41196d0c80ab0858a29d39ce79ebf90,lobbying,2024-11-07,AI,European legislation on AI and digital matters and its impact on META's business activities.,no_match,False,True
98459bd2917dd0fd6758141854610e05ae435ad5c1c8d28d723795cb2ba81eec,lobbying,2024-11-07,Artificial Intelligence,Artificial Intelligence in the UE,no_match,False,True
72fe959fc5fad429872ae45d83979c607c72061a2110eb63c4f137647a95a3ab,lobbying,2024-11-11,AI,AI and safety on the internet,no_match,False,True
8a61e40fa97952876128a47619e4cd7f97a524d3b486177bd5cc4fb8ad66b0ec,lobbying,2024-11-11,AI,"Introductory meeting; AI, copyrights",no_match,False,True
b2123799f25abb13f073b5288b3764c437f32b936a05ccf14a54744d0b660762,lobbying,2024-11-12,AI,AI and copyright,no_match,False,True
9bb30d309461defb1643be682be584c969cdb8db46bd7ac5f90005dfb0ca09e3,lobbying,2024-11-12,Artificial Intelligence,Artificial Intelligence,no_match,False,True
5048a33863f6f64de5ea0f669b544d8f84075743c916a83e01a34907860fcbc2,lobbying,2024-11-14,AI,Participation in an event on disinformation and AI,no_match,False,True
9ad6678d5491db9e5f228ec63c797b3335ff1c0ffbc8d657be7e2e16bdd546fb,lobbying,2024-11-14,Intelligence artificielle,Intelligence artificielle et lutte contre les ingérences étrangères,no_match,False,True
dc7c73676550eff820887d6396f5de5d767516219d61ef4ce623e7136fe7a0d1,lobbying,2024-11-14,AI,Event: Disinformation and AI: Harnessing the Power of Narratives to Build European Resilience,no_match,False,True
dc7f47965ebb883213e550e14c9522504c15fe571cee90891dccbae2763ef2e1,lobbying,2024-11-14,AI,Event: Disinformation and AI: Harnessing the Power of Narratives to Build European Resilience,no_match,False,True
f98cabf187f8406c15213b58c4e1c73ecc31ffe5a02c70860082da2ffa1f9702,lobbying,2024-11-14,AI,"…ith Meta representatives focused on the European competitiveness, the role that AI and how to unlock innovation in the EU",no_match,False,True
f540c1ed1bc4ad0b3176a7c36edaebceed2fc2ec0afadeab91da55bf15b0bb23,lobbying,2024-11-14,Intelligence artificielle,Intelligence artificielle et lutte contre les ingérences étrangères,no_match,False,True
0ab8989bda717448585091bf4c353f51e4f9ab47cbe75ca3f62395bf77dc2716,lobbying,2024-11-14,AI,Event: Disinformation and AI: Harnessing the Power of Narratives to Build European Resilience,no_match,False,True
8c84984f5b93387db396fffe7f5ebb3e5e7a4be6abbc9794184ac77576b1d049,lobbying,2024-11-14,AI,Meeting on the UE digital and AI policies in the light of children’s rights,no_match,False,True
2ed4725d910c756b9703d40452f7755ca20677805b97e912883d4d14b4cc1bf2,lobbying,2024-11-19,AI,AI innovation and competitiveness potential,no_match,False,True
408fff2b915b86b665bf5505378921ffb43a47ec895a3d7fce176f0f7570be68,lobbying,2024-11-19,AI,The future of European competitiveness and the role of AI,no_match,False,True
de1dd7d34c22d0981cfba0d968df8e3f5321f4e416ed061ac68cc066e6ababfe,lobbying,2024-11-20,AI,Bringing training data transparency to AI,no_match,False,True
89bce252869194b562cf6875cfe2299af47c882cf7258f933ae858a39a709934,lobbying,2024-11-20,AI,"Meeting on the UE digital, AI and copyright policies",no_match,False,True
09021764aa0803741ac04ff1d79acf749a4d885934b481c2c468d915d07fae0c,lobbying,2024-11-20,AI,Training data transparency and AI,no_match,False,True
a8433bbfed229588089302497b3d23cd9cc6ad61e8ec2d14dedb000899d7f27f,lobbying,2024-11-21,AI,Meeting on the UE digital and AI policies,no_match,False,True
0bf4cc6284635141aa7e6162db2606a8fa6cf2b4a0c11925234e35d76c5f1464,lobbying,2024-11-26,AI,AI,no_match,False,True
f4552d67807ba0956c34ec188f84facfb5f74e26618a397074737cb2021ce32b,lobbying,2024-11-26,AI,AI,no_match,False,True
8a68cdda6ff6f60e9dfcc227a1b1a521fab164ab6131507da600f799786ad480,lobbying,2024-11-26,AI,"SMEs and the use of AI, XR and high performance computing technologies in Finland and partially within…",no_match,False,True
b06f6e06b2f0bc6719e03e0064257882b40a126c8e697a9d9e91f64548cedae7,lobbying,2024-11-26,AI,AI,no_match,False,True
4efb967bb97e619f51fbe066f6dce20f8240d26b22798c8fc5176603f0bd3133,lobbying,2024-11-26,AI,Open AI - usage of artificial intelligence and the regulations concering AI,no_match,False,True
881ffa31892fccd56b017a4bdc9c21d2cbd1f97c5b3349c8cc837dcbea0a4414,lobbying,2024-11-26,AI,AI,no_match,False,True
db08f0d9cfef8def495ab0794a5617e34db358ba9d0e32789d4d7df2e43e7169,lobbying,2024-11-26,Intelligence artificielle,Intelligence artificielle,no_match,False,True
a1eb17e0aef963ee519addddde54d6db1f5192e842b3770b830232c5bea5e70c,lobbying,2024-11-27,AI,AI,no_match,False,True
90d58c16b72793fce05eed7b30462a634b71a89690305dfa429f86f0d35aa610,lobbying,2024-11-27,AI,AI,no_match,False,True
69a98845d59e2ceae48772bff21892dc373dde59fd4e7974bf7cf669065c1a44,lobbying,2024-11-27,AI,AI,no_match,False,True
853b09e71120d169abb063f53f65bd39ec3281af0d739160e858607601d13cc2,lobbying,2024-11-27,AI,AI,no_match,False,True
ed97a6c33ab5721569177ef92312b8762c38d6596942b0dc5b1d210b696a7fcd,lobbying,2024-11-27,AI,Implementation and enforcement of green transition and AI rules,no_match,False,True
f5963a5d0a9579bb19ef6a1068c719676fbad360e7713a93f785560eea673421,lobbying,2024-11-28,AI,AI,no_match,False,True
6f13742889d19e42dea5646e0e94c0058f96445053f3d9dd3f7f8adc029cca3f,lobbying,2024-11-29,Artificial Intelligence,Artificial Intelligence,no_match,False,True
d1b73cc6420212c26ebfbbdef498e2a93dcbc66c6dd3c4dfde1717eddff54fcc,lobbying,2024-12-02,AI,AI at workplace,no_match,False,True
78fe6d19eae8648c934edb08d2970de18850804e3a761301ccd3cbbd3992563c,lobbying,2024-12-03,AI,Introduction & AI,no_match,False,True
8684f52e55382a11a54e77bd661eb9aebba316079fa28479bfc7144d660931ce,lobbying,2024-12-03,AI,AI,no_match,False,True
63f2ad8deb111ecfce4cba3701a8a503eb20adf8d851965c47f954e32bcc8806,lobbying,2024-12-03,Artificial intelligence,Artificial intelligence and EU competitiveness,no_match,False,True
966033c9f4c7ae103ca3cadd30cd08914b73f7a7669cba911cfa65be89708b96,lobbying,2024-12-04,AI,Discussing AI and META,no_match,False,True
cb1869ed6a17d949a4dce6e0bfaa590bf448264af237cdca28be66436759e1fc,lobbying,2024-12-04,Artificial Intelligence,Artificial Intelligence,no_match,False,True
d8b59a127c0ce826c678ab4aa6495b83af6c94cb1f434fbb77582f68f69c0b8b,lobbying,2024-12-05,AI,AI and Democracy,no_match,False,True
03c680d5b2b77372a9b7dc542be1862f5d1099a37f2a4a4f2e09c317903756c5,lobbying,2024-12-05,AI,Introductory meeting and AI,no_match,False,True
7bb88dc6dd2917f3277e0cfc5d26c15bc142871e616d7bb34a136babf3243f5f,lobbying,2024-12-05,AI,AI matters,no_match,False,True
eab14fe8efa3cd41d801c2aee7bd5725e93cccc8e25478f671580bf51501723c,lobbying,2024-12-05,AI,AI,no_match,False,True
bbae538a39518118e4ab10c3cf06913a8c7a0d916cb291c48750c377039070d5,lobbying,2024-12-05,AI,AI,no_match,False,True
35a166b83aedac0757fc62694fe5c386d51ee6f3bc31dc9a6d2e71c91c977b99,lobbying,2024-12-06,AI,Event on AI,no_match,False,True
c72dcceae0ab7eebcc15232a1ea9bf8d3cb82ced797d093ea87165ea51434ee6,lobbying,2024-12-09,AI,Digital & AI Policy,no_match,False,True
fb7b5467061488e9445ec5753a0906e33f945d4cf3544887d229b7de5b24026e,lobbying,2024-12-09,AI,AI,no_match,False,True
fe45397c21c533ed9667c74f85da3c70979b3fdaa84c7a39139ab8e9c246eb03,lobbying,2024-12-10,Artificial Intelligence,"Artificial Intelligence, content protection, and connectivity within the audiovisual sector",no_match,False,True
68a138ff7eba3187835ba4d3b5553c54788c6702085f15d1bedfe50ebfaa6b74,lobbying,2024-12-10,AI,"Introductory meeting, AI and copyrights",no_match,False,True
cdd386b7ea8760021d4dfabcae39aeb24556801e3a906f55c81bc62a4d749ce0,lobbying,2024-12-10,AI,AI,no_match,False,True
1cbbbb033e5d5da1b49130ebd0108892c431602d08554cfa119865287c39f74a,lobbying,2024-12-10,AI,Introductory meeting and AI,no_match,False,True
5a949c31bc782a1220f5b850737351cd7ad7f34a5a9e5a537457037e3c4b8821,lobbying,2024-12-11,AI,Meeting on the UE digital and AI policies,no_match,False,True
f3c35148b830dde2ebf2d0949c55d51eb6c10a2fc254a53f86635f8006e86c51,lobbying,2024-12-11,AI,Meeting on the UE digital and AI policies,no_match,False,True
bddf976e3784c6074fa9ea7a3c17706112fd5154b88f6190c39ef1245ad24f27,lobbying,2024-12-11,AI,"AI, trade and competitiveness (roundtable)",no_match,False,True
9ebe3f58994af985569919bcf6d8afaa2b8c2c4f8bfda77f04e3679fc94e0484,lobbying,2024-12-11,AI,"Geopolitics of semiconductors, DMA implementation, AI",no_match,False,True
38d4a327a22cb0c9a9b9232a06bed50d82e31d538af277bc313a5eb550aa8123,lobbying,2024-12-13,Artificial intelligence,Artificial intelligence and digital competitiveness,no_match,False,True
d2dae48a61640d5266afd06345158bd05276400d35579bf6a762bca115583c50,lobbying,2024-12-13,Artificial intelligence,Artificial intelligence and digital competitiveness,no_match,False,True
c950cd751fae8ce880987d6dc09995e36fa9d9bd2fb0e467c32a7f44ef3817a2,lobbying,2024-12-16,AI,AI,no_match,False,True
2cfc69894705160849320152add8e9626fb7f874e9ab6c16c23a552194a85dc4,lobbying,2024-12-17,AI,Developments on AI policy in the EU,no_match,False,True
30df4abbbb09e21e671bf03eb19ad91c63b500e16ec7ab1ccf01a8d6d3cb3e1a,lobbying,2024-12-18,AI,AI and European Research Area,no_match,False,True
57424b4bf693892a4cba80c2f66b709ecb1dece04f0d292b9a3d1dda670d7c4f,lobbying,2024-12-18,AI,CS3D; European Competitiveness; AI; Simplification,no_match,False,True
1b833fe6f68e205cfb6755ddf052bd1a70aa6431a374b702c6b2483d7a40e345,lobbying,2024-12-18,AI,AI,no_match,False,True
0d3b3ec872bac127a71bd483b5cb62a4db36c9dae8807917080fd23cece579e7,lobbying,2024-12-18,AI,"Introductory meeting, AI",no_match,False,True
881cc7058e5ccb55b86e2c7f204cefa1465b6eb7c4233c2becc0a028607ee922,lobbying,2024-12-18,AI,"Introductory meeting, AI",no_match,False,True
c6698996aa50b40483acbe312eb272f0d1372cedc688983dfb8e4c8ce993f126,lobbying,2024-12-19,AI,AI innovation enhancing the EU's global competitiveness in strategic sectors such…,no_match,False,True
192a5fdb337039496b0f32586dea216d3a4f2d893aaa72fc8f44c62de0d702f6,lobbying,2024-12-20,Artificial Intelligence,"…e on Electoral Reform; Member of the Committees on Legal Affairs, Human Rights, Artificial Intelligence",no_match,False,True
0c4db224ca9d4675,commission,2021-03-10,AI,"Digital education, Robotics, AI. .",no_match,False,True
fcd4708aa9bb0260,commission,2020-02-10,AI,Data strategy; AI; Green Deal. .,no_match,False,True
83f7bfec263d3920,commission,2023-03-21,AI,"data protection, AI. .",no_match,False,True
a9bc88144c5a96fd,commission,2021-02-15,AI,"Diversity in the audiovisual sector, AI. .",no_match,False,True
21080f51d36e3773,commission,2020-07-16,AI,"AI, data protection and DSA. .",no_match,False,True
223c7640a026a461,commission,2020-02-20,artificial intelligence,"Cloud & data portability,, artificial intelligence (outcome oriented approach, standards), open 5G standards. .",no_match,False,True
aee1ce658d1d2314,commission,2019-12-11,Artificial intelligence,"Artificial intelligence, cybersecurity, product safety, platforms, consumer agenda. .",no_match,False,True
fa205a893e129a83,commission,2019-12-19,AI,Presentation of CIPL EU AI white paper. .,no_match,False,True
ec19d0fd5a019f02,commission,2020-10-27,Artificial intelligence,"Artificial intelligence, green deal, industrial policy. .",no_match,False,True
88990c278e56f8db,commission,2021-03-11,AI,Czech women in AI - monthly clinic. .,no_match,False,True
e2898dcc263f54f9,commission,2020-01-30,artificial intelligence,"ERT's Digital transformation working group: topics - data strategy, artificial intelligence, platforms, MFF. .",no_match,False,True
d809923e56014432,commission,2024-02-29,Artificial intelligence,Artificial intelligence. .,no_match,False,True
f5855ea9e606eec7,commission,2024-03-20,AI,AI and Data policy. .,no_match,False,True
4c5174b938c0dcf6,commission,2021-12-01,Artificial intelligence,"Artificial intelligence, hate speech, fundamental rights. .",no_match,False,True
b9b3502d73a603d9,commission,2023-11-28,AI,AI & cybersecurity impact. .,no_match,False,True
10c67e8725b3bccb,commission,2020-10-15,Artificial Intelligence,Artificial Intelligence and data protection. .,no_match,False,True
b9d248c8ac6bd221,commission,2022-10-25,AI,"Data protection, Hate speech online and the Code of Conduct, AI Liability Directive, AI Regulation and Ukraine.. .",no_match,False,True
c57ca60f9a2047bf,commission,2020-07-01,Artificial Intelligence,To discuss Biometrics and Artificial Intelligence. .,no_match,False,True
bd9f4db3143c3fa3,commission,2023-11-28,AI,"GDPR, AI, data flows, consumers, political ads, DMA. .",no_match,False,True
cfa7d59c8247be4f,commission,2022-12-07,AI,"presentation of the think tank, TTC, AI.. .",no_match,False,True
48166ce814361fd8,commission,2023-06-29,AI,"Technological developments, AI, Cloud, Cybersecurity, Privacy, Public Sector.. .",no_match,False,True
eb80b245ecdbf752,commission,2023-06-21,Artificial intelligence,"Digital Market act, Artificial intelligence. .",no_match,False,True
6f00980719be73ce,commission,2020-09-28,Artificial Intelligence,Follow-up to White Paper on Artificial Intelligence. .,no_match,False,True
7ca33b4fccd386d9,commission,2024-07-22,AI,"AI, elections, disinformation. .",no_match,False,True
871dc023e7d8b70f,commission,2020-06-29,Artificial Intelligence,To discuss White Paper on Artificial Intelligence. .,no_match,False,True
8fea28af9ebb0e06,commission,2020-09-22,Artificial Intelligence,White paper on Artificial Intelligence. .,no_match,False,True
a5a75a9741c89548,commission,2024-03-11,AI,AI in elections. .,no_match,False,True
66211fe35714b17c,commission,2021-10-06,AI,"Digitalisation in Africa, AI. .",no_match,False,True
be9e2ab3433622ba,commission,2023-10-12,Artificial intelligence,Artificial intelligence and data. .,no_match,False,True
2b0825c8c0fc969e,commission,2020-09-29,Artificial Intelligence,"Sustainable corporate governance, data protection and Artificial Intelligence. .",no_match,False,True
57e48eae17b3bd2c,commission,2020-11-20,Artificial Intelligence,"Artificial Intelligence, data protection, DSA, Covid 19-response. .",no_match,False,True
3c6c411bc13501f3,commission,2020-05-05,AI,"…orist Content Online. State of negotiations: possible areas of compromise.  4. AI policy. .",no_match,False,True
0da02fcfd5a3b43b,commission,2024-05-14,AI,AI Safety. .,no_match,False,True
4f000cdfcf52e0a8,commission,2020-01-20,AI,"e-evidence, AI. .",no_match,False,True
509d574d24b8b9ce,commission,2020-05-05,AI,"…orist Content Online. State of negotiations: possible areas of compromise.  4. AI policy. .",no_match,False,True
24585c1c29e64688,commission,2024-03-22,AI,"TTC, transatlantic cooperation on semiconductors and AI. .",no_match,False,True
44669860ceb126e3,commission,2024-05-28,AI,"AI, role of creative industries in supporting democracy, media. .",no_match,False,True
42f02dd1d088bdd6,commission,2020-09-22,artificial intelligence,Anti-Racism Action Plan measures regarding artificial intelligence. .,no_match,False,True
243d81402059a603,commission,2024-04-22,Artificial Intelligence,Artificial Intelligence and Copyright. .,no_match,False,True
7abdb86c820e69f4,commission,2023-06-22,AI,"Semiconductors, DMA, AI. .",no_match,False,True
fb64ef00a6e0fc6e,commission,2024-05-15,AI,"Digital policy and AI regulation, competitiveness of the EU in digital and tech. .",no_match,False,True
c2f8eeb9a993920d,commission,2020-03-03,AI,Research in blockchain and AI. .,no_match,False,True
cc8e02c5e3cf11c2,commission,2022-05-12,AI,"DMA/DSA implementation and the AI and Data act, EU digital sovereignty.. .",no_match,False,True
74277f9d73b4f1ef,commission,2023-06-22,AI,"Semiconductors, DMA, AI. .",no_match,False,True
93a0b4e81d2debb2,commission,2020-02-25,Artificial intelligence,Artificial intelligence: how Europe can maximise this potential and ensure widespread deployment. .,no_match,False,True
61ffd72c8f908e80,commission,2024-05-30,AI,"elections, disinformation, DSA, AI, media. .",no_match,False,True
a2fc147c32d53915,commission,2020-06-29,Artificial Intelligence,To discuss White Paper on Artificial Intelligence. .,no_match,False,True
9766966b1dfa1fb5,commission,2021-02-18,AI,"Defence, Sapce, AI, PIEEC,. .",no_match,False,True
52eea549a23579cb,commission,2024-09-30,AI,Exchange of views on AI for education and children.. .,no_match,False,True
ed48f539dc7c2c76,commission,2023-05-03,Artificial Intelligence,"Presentation of the company, Green Mobility, Artificial Intelligence. .",no_match,False,True
cd135d93a8792c79,commission,2024-05-30,AI,AI. .,no_match,False,True
6f5ce9e0b9b6aabe,commission,2020-11-20,Artificial Intelligence,"Artificial Intelligence, data protection, DSA, Covid 19-response. .",no_match,False,True
4a8e3756715fb1ee,commission,2024-03-08,AI,"AI and democracy, Democratic Shield. .",no_match,False,True
6977ed0d3973c97c,commission,2024-05-29,AI,"elections, disinformation, DSA, AI, media. .",no_match,False,True
f3af2b1315922fe5,commission,2020-01-17,artificial intelligence,"Data protection, digital services act and artificial intelligence. .",no_match,False,True
81f728beee721a64,commission,2023-01-11,artificial intelligence,artificial intelligence. .,no_match,False,True
68ed80011d3722b6,commission,2020-06-22,AI,To discuss the further advancement of the European approach to AI. .,no_match,False,True
48cc5ea57fd80895,commission,2024-05-15,AI,AI application in video games. .,no_match,False,True
39856fe39e058517,commission,2024-12-10,AI,AI in science & AI for startups. .,no_match,False,True
baf0dc19af2637f3,commission,2023-09-19,Artificial Intelligence,"Artificial Intelligence, Data protection. .",no_match,False,True
5f008fa60ab4300d,commission,2024-02-13,AI,DeFi/digital assets/cyber credit risk/AI developments. .,no_match,False,True
328964fa7f523378,commission,2020-02-05,Artificial Intelligence,Exchange of views on a European approach to Artificial Intelligence. .,no_match,False,True
53ccd5270aa94d47,commission,2019-11-19,Artificial Intelligence,Roundtable on Artificial Intelligence. .,no_match,False,True
56387aa494e9e412,commission,2023-05-11,Artificial Intelligence,Artificial Intelligence sandboxing. .,no_match,False,True
a111589193d29a67,commission,2023-06-21,Artificial intelligence,"Digital Market act, Artificial intelligence. .",no_match,False,True
edb233a44a02826f,commission,2023-07-05,Artificial Intelligence,Artificial Intelligence. .,no_match,False,True
2f8b5a23beffcb89,commission,2020-10-08,AI,"Discussion with IBEC members on digital issues, e.g. open strategic autonomy, AI, cloud federation, tax, skills.. .",no_match,False,True
df4ee403f10ee400,commission,2024-03-20,Artificial Intelligence,the intersection between Copyright and Artificial Intelligence. .,no_match,False,True
237c5d760ab9c99a,commission,2024-03-20,Artificial Intelligence,the intersection between Copyright and Artificial Intelligence. .,no_match,False,True
f3ad5ca67fd170fd,commission,2020-01-22,Artificial intelligence,Artificial intelligence. .,no_match,False,True
6de6bd1e82ab7cab,commission,2020-01-20,Artificial intelligence,"Disinformation, Artificial intelligence. .",no_match,False,True
